0.4473696382142274,-22.00893065812543,13.16679235587953,0.0175,0.70818094529213,-26.54345245053676,11.203717589774122,0.025,0.3410616451018157,-25.907514192291288,12.570916191012866,0.01,0.3390299897826028,-41.224668684554345,17.278313340332247,0.0375
0.8203283748338914,-17.78609048202912,12.067489177419944,0.0275,0.9175837214058427,-22.335547812134944,8.724632026533227,0.04,0.7130900510410563,-22.0322772475079,12.581382424763994,0.0225,0.8387325812443152,-32.68252909614208,16.12875988875043,0.0625
0.900315753608481,-22.330331932678927,12.469867875063605,0.02,0.9556724417177552,-23.83657650155666,7.838024566819008,0.015,0.7856254265017677,-34.47215137501568,15.47858763503226,0.0175,0.7438402206470716,-36.3354113878924,18.99223722442937,0.0375
0.93681721092058,-16.727712336768104,12.040847135882595,0.03,0.998335208769353,-17.708603197336657,7.309984873841721,0.03,0.8638120406110188,-24.119299509583,13.31110085158104,0.025,0.6773549616592168,-31.436722429850303,17.887635816918507,0.0625
0.8746947435611474,-27.957684106907465,14.1237734287084,0.005,0.9601808467078572,-50.033861918279136,11.05155808827402,0.0225,0.8733971210130762,-28.77450720204031,13.8626753448654,0.01,0.8359963493459553,-40.760260027147766,15.49755895437324,0.025
0.9158730938313056,-22.10762693535749,12.206895537775267,0.0175,0.9654183800986816,-23.96365477926862,7.601600092135039,0.015,0.8429074882384837,-32.20063481467568,14.31376380327383,0.0175,0.8495788921280133,-35.81009114538086,19.569613793006617,0.035
0.57554755646092,-23.988999922481092,16.09203571237531,0.015,0.5077498243967469,-28.797179694345353,10.906418159781953,0.0275,0.5626221543946204,-29.69407528703553,16.404802238232023,0.02,0.7422941296866445,-34.819163925445146,19.536095168933635,0.0475
0.95999263804697,-18.47657793492797,13.4762991130792,0.03,0.9961313222135921,-21.094646954418156,7.915794694905365,0.03,0.937387090341258,-25.998253991329555,14.62131279451521,0.03,0.874015875537581,-28.451767412434723,17.099492083934265,0.06
0.969907540504854,-14.802616262604806,11.948391963496755,0.0425,0.9991118964480796,-15.944746239705218,8.326006313916166,0.0325,0.9530806466691832,-24.475282585734263,14.36087375529163,0.0325,0.8247722856987678,-28.301419530647443,17.26233327314271,0.0775
0.978757655919518,-20.00981360574836,13.149946039491072,0.02,0.9962916597187292,-23.06617444961988,8.228645778687053,0.02,0.97066102896435,-30.070323003393927,14.491320096001438,0.03,0.9678358529389096,-28.29878454285924,16.815329216112506,0.05
0.9440664329036126,-20.95683658752169,12.849226499514947,0.0225,0.9973096863419749,-23.61531540268983,8.884972136555724,0.015,0.9089391627662377,-32.03412120948006,14.463878210842221,0.0225,0.8072906612849182,-31.93760282381138,17.006932412680122,0.04
0.8615104368868898,-21.670509887726485,12.611317381080733,0.015,0.9880751432387873,-25.07928085014874,7.802651675301529,0.0275,0.76649627007054,-25.82367960015567,13.327214369654598,0.015,0.6706208736446136,-36.73105145062746,16.022315501714196,0.04
