Song,Nation,Year,PhaseSpace,ChannelCorrelation,PeakMeter,RMS,CrestFactor,PhaseSpaceLow,ChannelCorrelationLow,PeakMeterLow,RMSLow,CrestFactorLow,PhaseSpaceMid,ChannelCorrelationMid,PeakMeterMid,RMSMid,CrestFactorMid,PhaseSpaceHigh,ChannelCorrelationHigh,PeakMeterHigh,RMSHigh,CrestFactorHigh
Marmion - T-Dancer,Germany,1993,0.015365682574589147,0.076545400226801,4.375504700635897,11.343874550911918,9.840917256763682,0.01750829871366994,0.03328179603386311,9.626704251427325,13.935893994022695,8.785262921271318,0.015055150222279563,0.10760052936185663,6.252829158774231,12.498302011034495,10.7484012685214,0.013480112336132168,0.113008612093543,7.997925800992209,14.520608893684445,11.878206782458362
Marmion - The Secret Plant,Germany,1994,0.02027802102088694,0.12384128653725182,6.23788357408113,11.681653884413658,9.72420584466498,0.01641457329009282,0.18472875993130164,9.676872852844886,13.963799702498372,9.255747918870085,0.01589066627095615,0.09012750669460944,6.80845242446566,11.660341858404339,10.540003944422603,0.0069448564088567255,0.1927648952177539,9.645172525737618,13.985763001024566,11.03935206762908
Marusha - Audio Space,Germany,1994,0.016732250116834112,0.221533247726632,9.136484285603373,13.36891241768628,9.880700485119657,0.011828302548231941,0.18373786883086418,15.337493863318345,18.679063736859405,9.179393747730563,0.012013976072196236,0.28907359656669485,10.206530877726955,14.397389421701021,10.100431549024435,0.008190508220293545,0.2514996206109234,14.466705043932262,18.66697346754077,11.008164639367255
Marusha - Cardinal points of life,Germany,1994,0.017098725761161858,0.20758844560875347,5.128072169018007,10.96794657546138,9.30415698207226,0.011398848886676709,0.3092177728204851,18.78348424082506,22.68667830846663,9.378296902330568,0.011932092121325687,0.19768016969883437,5.358866404965459,11.139247355997323,10.032445823928246,0.008441459689421872,0.19303050316916492,5.259082391864266,11.037060542142198,9.952592224536888
Marusha - Girl I House You,Germany,1994,0.019492390641735864,0.261584088036922,8.323995976675253,14.985424489476788,10.864811191453658,0.018385227990858826,0.26117262393328183,15.72174079481952,20.81985988792143,10.118384917795296,0.01610783584084953,0.3609168393999209,10.508066439557698,17.1938691899183,11.752446400938041,0.006220894344842541,0.27925242434665587,9.128063592490548,17.535898732294037,13.67653898166915
Marusha - Go Ahead (Fresh Mix),Germany,1993,0.023185308301772393,0.05247177211930485,5.849528259598816,11.67925703864544,9.723958224007363,0.020898449239827664,0.13518306766541785,11.760434338295267,16.017179176873277,9.155856058032091,0.011313011187870767,0.09346449583445089,7.079485594797189,13.471309597912585,10.923640356336783,0.010478056808241988,0.13313567941854565,8.06696893691226,15.085585952510055,12.046057302300893
Marusha - Go Ahead (Straight Ahead Mix),Germany,1993,0.016921688007653212,0.2508632751220399,4.703711697132433,11.216556968792277,9.587217819516631,0.016237572525636013,0.4906914064265186,17.76930866887325,20.99420614028898,9.475098780085236,0.012357967770164471,0.25324500561917146,4.586244012742598,10.58784757111534,9.66075704466501,0.007095839288390825,0.2832285834824807,6.5505545616712615,12.037614480481162,10.311247738354265
Marusha - Go Ahead (Viking Mix),Germany,1993,0.02077181690325369,0.22674597104900357,4.348130926307709,10.895868568838802,9.42929976723329,0.018729174803654387,0.38718601756183685,14.071782449143496,17.71538374017677,9.298283165875674,0.01497882052820368,0.23492382830381442,4.24263089935863,10.470791755195197,9.655813901045025,0.008944650842194797,0.24128412926018097,6.438439541925966,11.437686378311472,9.99763791561171
Marusha - I don't need no speed,Germany,1993,0.015841529657569586,0.1272234305917087,3.825318667206196,10.881254069221297,9.896411567086874,0.012490177378839272,0.025735147143107956,8.822408097709252,13.610782187686825,9.709241249111306,0.010695478097488208,0.17432668985866853,4.70938046640329,11.03869249626324,10.204199802644315,0.011073900091811917,0.24185639999095054,4.5657603800227085,11.735718921545661,10.478442993405798
Marusha - It takes me away,Germany,1994,0.01755965046005676,0.2909161218500108,5.061821719365223,11.402875075783877,9.523206230413122,0.015766829437912713,0.49551261085665554,11.518400041646101,15.252018037585913,9.02240622505078,0.012124965030531995,0.2741798298858964,4.7824605712247905,10.790246091764438,9.79236307720246,0.005601718596104686,0.24961301792241067,4.848189838571856,10.817632636125817,10.086749728620497
Marusha - It Takes Me Away (Core Remix),Germany,1994,0.016531603213181527,0.08958059277434675,3.1127682890523114,9.853222816463553,9.099409723777516,0.014839317570804204,0.07942914126632113,7.158966631976834,12.626224558994098,9.351722676962636,0.017533229980320687,0.10809538508339923,4.122376433861752,10.328753858249991,9.412945769121924,0.02086641185190802,0.09238036952321584,5.96735665166696,12.217064243515944,10.945581811771273
Marusha - It Takes Me Away (Hoschi & Düx Remix),Germany,1994,0.0186105445556897,0.13023228579128412,5.698370583938939,11.45647973198028,9.957618946703954,0.01513213167971879,0.20962272054306436,12.720514271277155,16.530253402074152,9.288428218915813,0.013208371457023515,0.14245603184395667,5.929138550486728,11.679101679393174,10.106919718519862,0.01225094947201617,0.16772092259431026,9.787898564421752,13.690718877156721,10.289334827066952
Marusha - It takes me away (NRG remix),Germany,1994,0.020467565257866336,0.254267548838746,5.329309903150168,11.001751237665173,9.287435422062075,0.01718554270996793,0.450864698194338,13.638792032768835,16.915183560155185,9.281862939460828,0.014259941792426735,0.26793758503948145,5.115563248214659,10.843808048529578,9.783818078334372,0.009199324830441594,0.22711034324872967,9.366436682603698,13.0946722822401,9.886125001032509
Marusha - It Takes Me Away (Robert remix),Germany,1994,0.01581000187622457,0.2641632937267449,2.7185409610882414,10.076386094927768,9.677362229026611,0.014433267414676808,0.5044449366786167,7.898315326129087,12.308773325597757,9.55740571027184,0.013318314984580857,0.2542461677563337,3.725963349965243,10.406018123854137,9.676723254870534,0.013128062865890803,0.2706052141518863,4.741583948152431,10.40902353647052,9.933580640583294
Marusha - It Takes Me Away (Zombie remix),Germany,1994,0.01616554570992826,0.19601629675738358,4.224792821496468,10.790777820828128,10.003480371302217,0.012878176782421539,0.4204639674544188,8.113230470054605,12.102976561064066,9.481020299899027,0.009522782181644363,0.1801015122056233,3.9530245783046816,10.219083094555591,9.893650242580739,0.0075527084363317355,0.1249611048443399,4.206647098942892,10.438985887250917,10.03224581405817
Marusha - Liberation,Germany,1992,0.013890271374058358,0.3155999821580859,3.1411500615109675,10.240091931558421,9.65336684023101,0.013237964440063052,0.20875024422638053,13.387115247098224,17.219491345579932,9.639101075943204,0.01096223799594134,0.3939646213538571,4.82781161937155,11.379308462874695,10.116475124613238,0.00738028630892629,0.29797619712282536,4.120753529950977,10.528904245132473,9.864771025095859
Marusha - Rave Channel (DT64 Mix),Germany,1992,0.013932437013611165,0.32987298507020774,7.568010667148409,12.321346173355781,9.616661709365667,0.012604424339336482,0.49081794630856657,11.702834755889395,15.300306059446045,9.418254033334126,0.00793704995071858,0.3607731434572408,7.25954226977472,11.573001857879254,9.73641629129355,0.005325186402108887,0.20806246128960781,8.335798217177283,14.544574203180304,12.257272190776018
Marusha - Rave Channel (Weekend Mix),Germany,1992,0.014830232059599055,0.2833555919787735,16.528832850592707,18.96935686768904,9.734261033043198,0.011298693756031354,0.5342943912949305,16.75731825230946,19.46343229491927,9.471618972398995,0.00905043378122786,0.319031878698446,16.19911912076339,18.69660360013695,9.910049304213764,0.009742090058172724,0.24410108300261435,16.27824488558842,18.50905119952973,10.180866409211081
Marusha - Ravechannel,Germany,1992,0.019018331137633623,0.2075973343021756,4.368872537034585,10.789153824344103,9.627603714137269,0.015882819622037126,0.26921981416824403,9.453034315182393,13.826696311586094,9.46263239710168,0.012232173396771764,0.23679211886184556,4.552333836774853,11.243992137821884,10.391348082779947,0.012285026490516278,0.2517388182659342,4.866914054157364,11.348825407924178,10.748165890246701
Marusha - Raveland,Germany,1994,0.02285222791055324,0.2959786341080306,5.072815361702527,11.51757067403033,9.795245166054068,0.022943410603144223,0.3582891685441611,11.166045301008909,15.084233128872132,9.242299068014402,0.016942872453774592,0.31514009325525694,6.12225337081485,11.573146754296273,10.138306031125769,0.00930268773386763,0.2264611384054604,5.859957699975355,11.64654586188278,10.290600329965594
Marusha - Raveland (RMB Remix),Germany,1994,0.017685951941633377,0.24567538066922398,4.166786342767726,10.46637499988763,9.573265771428618,0.016284545780471716,0.3382039284009077,13.843006613964848,17.049016709081155,9.544848157788905,0.010997828584187241,0.3320583800862429,4.087986422890023,10.50419775241337,9.937030599620263,0.008836948794905078,0.2785021459125217,6.264292223230496,11.476842638323907,10.012953063301184
Marusha - Raveland (Wicked mix),Germany,1994,0.016837808068539243,0.2757235122740924,6.056416168872118,11.424338071283424,9.702748286315597,0.012690488638610864,0.39434574359310887,14.028474856196866,18.128689622715374,9.155912031488102,0.011374367372781028,0.2990401095635169,5.74064115772403,11.082385106537057,9.873111048791431,0.007976651969045722,0.24240763654509817,7.041352978114925,11.987217845361107,10.225360139657866
Marusha - Somewhere over the rainbow  (Dj Hooligan remix),Germany,1994,0.01616128253831456,0.2175858948993751,3.698273139393751,9.968019761650847,9.087905746549353,0.013243052465858114,0.22932022090018317,10.907900090402869,14.667724687657376,8.892903878391518,0.011358980198550556,0.24005235161870775,3.8903755467994334,10.430464345004879,9.804033575984906,0.008777313171276146,0.23853516952758907,4.958462244296059,10.832964313977454,9.947893740575138
Marusha - Somewhere over the Rainbow,Germany,1994,0.01837209042995077,0.15298717610345064,6.2174059289970725,12.019417832136455,9.65711792826668,0.017310941003872888,0.34158402982514413,15.572932580612193,18.93213290947307,9.13799381951538,0.01243333451903868,0.1650719540650415,5.736569636368671,11.658012769316803,10.170128773710747,0.004826561140210295,0.23907124291980064,7.199280917446142,12.314975675883614,10.418518016127424
Marusha - Somewhere Over The Rainbow (Genlog Remix),Germany,1994,0.015085337523441872,0.1466771199978836,4.501046681824228,11.142390544985695,9.978948434336662,0.011070575062333856,0.24451879036321508,14.254721250322456,18.36648285795259,10.447634936082144,0.01006539426466744,0.1679490182328252,5.169194846027988,11.339930853956766,10.03471003942622,0.007755305238710561,0.177045737002028,5.007226792286492,11.07230916054459,10.000545353208576
Marusha - Somewhere Over the Rainbow (RMB Remix),Germany,1994,0.014496381284028487,0.24003632547931844,3.2711813253591817,10.342586129292297,9.858356547649835,0.014211095563237724,0.3278337986291066,17.33671316202701,20.532313963729646,9.701583928036738,0.009039194280446609,0.27215110656365216,2.9336038347301225,9.811033208993493,9.630927404046567,0.008871313765885248,0.2400407801323176,4.792506421090832,10.972036927704423,9.969148808104661
Marusha - Stars,Germany,1994,0.01697056604219379,0.21618996893826942,7.46434074068475,12.544606469279845,9.833864968492788,0.011761446935682532,0.24592720861941225,11.750720825049155,15.201519073582462,9.515216183572683,0.012238126718650296,0.2952502496508362,9.144525286722532,13.921778370733493,11.131374611117199,0.007177164005011412,0.19810692499821864,7.454237555996817,11.573520130260587,10.197320698010932
Marusha - The Land We Are Talking About,Germany,1994,0.015678740786905194,0.2673648579184231,6.5684437455392155,12.187689622037006,9.53286475971265,0.013485041661525976,0.4319376652422983,16.4632804548422,20.120863625781183,9.72781936088591,0.011640210059190442,0.2514244664182254,6.358839886531841,11.70621291909992,9.963157192948083,0.0072356093207766896,0.23423352975648068,8.177024163548667,12.819305146350786,10.70683048142115
Marusha - Upside Down,Germany,1994,0.014582295929056067,0.2761988638157009,4.591786940981925,10.936655325268113,9.745700193082923,0.011478093370199083,0.30526311626732383,11.932193854280996,15.703812489551456,9.07989024664544,0.009607834635109901,0.29099473326959135,4.136903747718441,10.765812654519774,10.09351207647861,0.006883970978626242,0.19542401631783096,5.399707086014927,11.372576130935053,10.220036817803605
Marusha - Upside down (Pumpin' Remix),Germany,1994,0.01592433454642625,0.13731559073913005,4.750512053885811,10.951811762283697,9.811516499409596,0.011604490391146843,0.26104356496502856,11.802084385998715,15.089272701542924,9.168145137443494,0.01109880516462429,0.14854684580695696,4.770487708636275,10.430825408816622,9.588014662355357,0.005426301809780899,0.1562338747464035,6.001888681520479,11.672472113662813,10.238431559309838
Marusha - Voltage Pulse,Germany,1994,0.018248149734447563,0.22207604223250985,6.274367342750713,11.490176456354924,9.451213154123677,0.013713183790544847,0.26996544029968667,21.897679557842466,24.45385534148866,9.212205865265753,0.011544529860270054,0.24028192205726343,5.714488280061202,11.221901856168294,10.135103784001476,0.007711333689896257,0.2449432122728853,8.367700127437109,12.485410404194418,11.076884813196658
Marusha - We are the bass,Germany,1994,0.01576096369979532,0.19754659731695076,4.149287222568873,10.977986454979415,10.057558670329232,0.00829987332183423,0.2077754265713733,6.611368261161729,11.374668942923979,9.504483684411289,0.014509382329342051,0.1576623063715824,5.74712375772133,12.082583490906533,10.713402695656098,0.008188509521394414,0.343148577635536,4.32795689699717,11.519604353075975,10.535983364022764
Marusha - Whatever turns you on,Germany,1993,0.018006581877960004,0.4520115874126482,12.715995448384913,15.946065431603266,9.586955208191808,0.01710512362427039,0.5856773979100595,15.447693074570106,18.33175194684133,9.230521828612147,0.010112778818051643,0.19271545952374192,12.42973772867721,15.906880178432893,10.138346269323097,0.008060544679528242,0.17272134341424122,12.72236172889616,15.848819397105075,10.21559025898696
Master Program - Central Europe (2nd Body),Germany,1989,0.016775998037515415,0.19390945024930747,4.648840627100439,11.210222625158343,9.725601173447405,0.015027387738681008,0.19824091268139904,9.08204957867734,13.982335305633548,10.102811343481017,0.011468299299981045,0.23126937912486759,5.713268561751287,11.368568530544033,10.067763086797244,0.005330850590697254,0.1975161596421065,6.913829102593719,13.306317003238352,11.549110880006056
Master Program - Central Europe (Body Mix),Germany,1989,0.015541282555307612,0.13736157674652738,3.473323726068034,10.368715176844175,9.746566948829754,0.011875109125189832,0.05215231978330056,5.143016363663072,10.717654114677527,9.451158965554788,0.011443420666594267,0.17060192468433216,4.448063871131621,10.707338989315437,9.822382708106806,0.01416858141438982,0.27021777325716756,6.735548383032893,12.60587159368547,11.168125702970302
Master Program - Hallo (Listen To The Program KWK Mix),Germany,1991,0.019791158678336796,0.3324323065804487,5.843076205945439,11.513085388573623,10.019564989846755,0.01277833507692551,0.3015722044369785,8.315271981690929,12.790217278402887,9.836581095020845,0.016484258079612915,0.3590380203243827,7.299673656742171,12.787896850048872,10.508843621538198,0.0091770153685904,0.3371254313483335,10.149545838716241,15.448893589472133,12.203950806125683
Master Program - Hallo (Prawda Mix),Germany,1991,0.021393188296267417,0.33600711140140693,6.201217805571311,11.74489497524147,9.817130597552525,0.01800425449016019,0.22507285534916263,10.199265059346404,13.965226835868272,9.944039049967289,0.012352358488272177,0.26943833395974554,6.480862922085851,11.345098975142145,9.965595922462851,0.004209690093634789,0.26110488577926844,7.941792056538996,12.897294750878967,10.85957136467262
Master Program - Phase +,Germany,1992,0.01655561961237544,0.24156556261810488,4.7470192780064115,11.334237751190765,10.257092987784882,0.014713500381704695,0.3375973371129482,9.278473395705435,13.707558581431915,10.336681996056093,0.009069113189448245,0.2748472571148969,4.706294332582697,10.71323029312966,9.852313394092619,0.004286433167659694,0.26484645180037597,5.149623598355176,12.226855427758036,10.763515618034353
Master Program - Phase -,Germany,1992,0.016532663212876466,0.12814292621974926,3.867920158629379,10.218632245563827,9.7241836316796,0.010395306813692091,0.14975999684913263,6.458355100973613,11.205493483405188,9.29279072172605,0.011741412666649817,0.14365428396240867,3.7083028620439014,10.250017976632384,9.777527611362979,0.012801714042304449,0.15854385113782923,7.1900274918586184,12.13653197434927,11.60818970083793
Master Program - Total Fire-Ant Control,Germany,1992,0.00901821872147077,0.12019148039072301,3.044902232401286,10.270595505940344,10.083862913577812,0.0046320966859109336,0.17695396366469382,4.737422818954738,11.031951866331651,9.930200368370954,0.00632094831527016,0.14283060711448223,4.398876477492895,10.413682888537197,9.97029069418229,0.0083649260929016,0.18937158240605528,6.430145406475711,12.553364024127683,10.661331274796446
Masterblaster Feat. M.I.C. Schane - Thin Is In,Germany,1991,0.02544532276680107,0.1729403240114251,6.114091359490991,12.293175179516501,10.232981253632039,0.02548507239217982,0.18841133640376842,9.725261882294207,14.061741812280014,9.597985257316894,0.021645934999725017,0.20958948346010034,7.441942749072301,12.407329657099242,10.034248063043199,0.021174103280311232,0.23980183554999882,7.359093287799218,12.778519438096541,10.634620527180584
Masterboy - Dance To The Beat,Germany,1991,0.017928746199199708,0.18776138950523608,3.285182726664639,10.645358106022293,9.987786301478518,0.01817993427257802,0.09744975952547709,9.229666755319474,13.464486970400115,9.808352340628202,0.016040945611178654,0.21668815755714566,4.182180753148987,10.466451297046909,9.680135505604797,0.011579613192645466,0.3281921886844745,4.727267813900436,10.541539114746442,10.125429254261743
Masterboy - Different dreams,Germany,1994,0.01869817184899428,0.22582858646882684,3.5586415486275103,10.233734235855096,9.710801313555256,0.015995688953001894,0.3608063712503768,8.188896932158517,12.889649235019945,9.901359131504462,0.014654366043394236,0.29313401552178936,4.1875466007901565,10.345855285542779,9.678191885167434,0.013525982946155207,0.2617157968642845,7.3494742488568585,12.301256512257996,10.280896000860894
Masterboy - Do You Wanna Dance,Germany,1994,0.021538438437712807,0.20743906237192755,6.683333829307467,12.334021013614581,9.785876465837301,0.01807255536787538,0.2260216693401396,11.839567002253851,16.017288837494387,10.113428141401313,0.01840173037869307,0.27964941871249693,9.61708845886175,14.635375556750827,10.349908531470001,0.011877164244506314,0.2405995703930117,9.902769884123284,15.118074115258988,10.351399125580647
Masterboy - Everybody Needs Somebody,Germany,1993,0.017801172589191342,0.18884504502266955,2.62242964777299,10.554052214843729,9.922304408980821,0.02151266128249029,0.22622967899689922,6.760104294574414,11.867796827270997,9.63785763767038,0.016895927947741876,0.22777527313931614,3.6519156594214035,10.571779274902696,9.950592529542927,0.009492954535349686,0.18371308493846703,3.8509207101851923,10.645805864086315,9.917796495639937
Masterboy - Everybody Needs Somebody (Higher And Higher Remix),Germany,1994,0.01737135564783596,0.2224439377327836,3.5414840645692514,11.157837824237724,10.124278627587753,0.019120959974073856,0.20125541937177932,8.332221641632497,13.168895626422406,9.697293478603816,0.012413755802112873,0.29364339255898625,4.480765965353664,10.98911956296223,9.95157738856818,0.008960242940234096,0.19791944468639286,4.131978454582093,11.045378736683782,10.175719686437866
Masterboy - Feel The Christmas Night,Germany,1994,0.015132257816918602,0.18576212772343065,13.663595513937546,16.862884836484177,9.552149177725273,0.013978280659801244,0.2858292304258634,14.522133250804648,18.01541689540682,9.648257691664204,0.017206458557814764,0.25185156833310113,13.90062237226321,16.91939109904109,9.919583262861881,0.013644083217028041,0.19628844891454114,13.932926413903594,16.983884860117822,10.037307863636885
Masterboy - Feel The Heat Of The Night,Germany,1994,0.01378826613085207,0.24389160191222056,2.451837961500895,10.078994748357642,9.670379142425999,0.017008195477678758,0.2699778375330206,6.959476120714152,11.712403673946433,9.310889486010106,0.017224915589438776,0.2817729186450432,3.8240562742907116,10.284388340193848,9.822724458668402,0.010200928523916884,0.25748334649179117,4.282253178756732,10.71950692857307,9.936313051796358
Masterboy - Feel The Heat Of The Night (Album Version),Germany,1994,0.016233802158828085,0.32770251669593153,2.9662473130708458,10.487245734040712,9.646755314189772,0.01950125064233957,0.38640601635509897,9.750590430260683,14.313100178997066,9.680584739722109,0.016947896564408975,0.3841622582888976,5.988148847841477,11.4926729930611,9.808399664879742,0.009776582871957328,0.28162189777758045,4.086273141558003,10.749779055467474,9.914328129754171
Masterboy - Feel The Heat Of The Night (Shark Mix),Germany,1994,0.016476124046506453,0.281125950878434,3.2397871808271894,11.080422022783681,10.29221285755511,0.016863188622094495,0.28381039107837475,8.545998033728965,13.221165355643642,10.25877930435745,0.013712564841982086,0.3236900487268592,4.838748998426882,11.001128511548457,10.006439892469912,0.009655162830323643,0.262317099378296,4.563686601574842,11.163774925938082,10.070252498688106
Masterboy - I Got to give it up,Germany,1994,0.013486281772471005,0.22350678158225154,1.9501159753301596,10.145996406855506,9.612968459234473,0.022174549908233834,0.25013745093202594,8.407513215981915,13.356073498792265,9.579089050491273,0.017082016573953775,0.2747164323183088,4.802829968107897,11.183492871257497,10.040282242251742,0.009008832201105444,0.2210687738153785,3.5135941456638133,10.970023329320487,10.208229179859003
Masterboy - I Got To Give It Up (Guitana Mix),Germany,1994,0.014187480296956356,0.2142894197049006,2.1784726016620706,10.044868460661338,9.511178049976799,0.02125959239498981,0.2483039247093312,9.453555771349336,14.003500737518147,9.568668686980697,0.016118822435273784,0.27682564206655014,3.9330373713822113,10.41394419356414,9.727679338515301,0.009105089767630168,0.21959878206585565,3.6466687832473164,10.742410893972066,10.008578411032756
Masterboy - I got to give it up (On and on mix),Germany,1994,0.013799811649032238,0.18884705501247392,2.6378014761904107,10.545436571109711,9.804450575461825,0.02224415053639892,0.1829555959494354,9.016857390582732,14.200927351593391,9.686573269885153,0.01777937893814057,0.2700700606649923,4.51479673814991,10.797451851668622,9.897576197756502,0.009674893416001293,0.20866466159412025,4.134726193317011,10.962832914258437,10.077288955525278
Masterboy - Is This The Love,Germany,1994,0.010618235692618185,0.30881329904582744,1.2890680897547357,9.735700257670835,9.558667373851241,0.016330180141209925,0.3685387724195904,6.822621599449804,12.143681240077052,9.612272438633049,0.016313732315939734,0.36408081092347444,3.513601314522771,10.342479357050843,9.881049198538244,0.011420407750658152,0.2787115280605581,3.049537263939533,10.473369187907897,10.114976967267085
Masterboy - Is This The Love (Big Sound Mix),Germany,1994,0.01300799009885656,0.3646628905350604,1.4945609166939142,9.77242492398907,9.642447695976978,0.020223877359918357,0.27355017007466964,5.647185449616897,11.315761539850307,9.619652138854947,0.017725372975043282,0.5427805176435092,4.103267328460845,11.046557059415669,10.162436898049208,0.013651621714211205,0.4429853892974384,6.122889057386013,12.540145143371257,10.598425197623191
Masterboy - Is This The Love (Is This The House Techno Mix),Germany,1994,0.022900898917842676,0.22925883529752955,5.371265559791066,11.538138415936038,10.000780558923694,0.020553211104936363,0.33934124340734323,14.543209463263743,17.717804406558155,9.076528433352198,0.020572867856263298,0.2313871774189559,5.630743358120882,11.393762473797327,10.039104199972666,0.010802108592562757,0.32489093777003125,7.0956416510704186,13.277029816986069,11.296154898579159
Masterboy - Is This The Love (Union Mix),Germany,1994,0.020525678863499805,0.1619283354263265,3.507475937966102,10.373336959895392,9.633065829355553,0.01866323436479603,0.20195521944197728,5.756516243622906,11.116970249999058,9.437269288307657,0.017305115787504127,0.16139952090678297,4.258974460751901,10.421274550623059,9.701370517770679,0.012429366888343438,0.16168908932908976,4.966277557797581,11.061026018866306,9.950320939539456
Masterboy - Masterboy Theme (The Third),Germany,1994,0.02073562709151655,0.1296076522231788,4.616389566456185,11.274449206386898,9.67677902370261,0.01812000675840799,0.34632109341389256,20.75993531125257,24.176923834733866,10.00302102939045,0.01573835488538337,0.21649906358587637,5.454872848451462,11.066783628687569,9.994353668830945,0.012225894701168132,0.162711369051631,4.9312461081160155,11.29141537312785,10.24382474785911
Mate Galic - For love,Germany,1992,0.01660527547354428,0.3550188131437083,5.042795829712641,10.965152824296567,9.677856724249038,0.012195659292739247,0.431432961930253,8.287344020180065,13.523615043680316,9.317422895904263,0.011629280425679832,0.38476848798391966,5.406224602567497,11.184431835965247,9.684327355809517,0.014134476643138156,0.36602655037618215,13.5354014761699,16.967104664156626,10.788760107147013
Mate Galic - Move now,Germany,1992,0.017676991449423522,0.3389083054607509,4.93674661921027,10.829516446860838,9.856733239886813,0.011591207311128966,0.30727873802376127,8.085285589946935,12.477078379151148,9.32671908768205,0.012455354347515758,0.42736658821305373,6.425423993342201,11.77441474936846,10.036499757602725,0.016252833771436766,0.4383539817587028,9.161264589879863,13.895308321503439,11.01228556016979
Mate Galic - Our Hobby Is Different,Germany,1993,0.01785244436070386,0.040150509597524774,5.862311802132641,11.949065589393722,10.28346927806527,0.014027831347827917,0.06127043416742122,11.096635075436186,15.006544017498488,10.360797122922175,0.012686986262491639,0.060605644087501916,6.2635833201686255,12.346331539727581,10.888814021263752,0.006082676979685757,0.09781736092711919,9.000018875225887,14.817346613601748,13.376840077781084
Mate Galic - Secrets of heaven,Germany,1992,0.02063041330535252,0.4246363822094191,7.742780832558252,12.598851089198757,9.568951807746247,0.017386310608120795,0.5670204409114414,14.57896505291595,17.789748488811785,9.260141664091936,0.010939717797498449,0.4085484140058882,7.168561331420462,11.888799207714904,9.88431700901535,0.003727240839302976,0.3390762767944345,7.323831903639734,11.66135737133072,10.891806566605668
Mate Galic - Unity,Germany,1992,0.016005300915123647,0.1648598280344654,5.816133055233341,11.855721477814374,9.938399809865112,0.01565300487385764,0.2632902161845391,9.436769119836129,14.300580784807982,10.014126569586887,0.009100476090628766,0.15102727814188513,5.187407826146605,11.169983006645305,10.328586239947764,0.009913908329650301,0.2342990477756649,13.959460867389364,17.027879984031564,11.444603152199372
Matrix - Feuervogel,Germany,1994,0.01757761345746482,0.10484672796888249,5.388468176332908,11.352350645723797,10.07353748578113,0.007733890373796603,0.2658202400517356,7.706407967117005,12.334103435811363,9.080008475825734,0.010059212344416476,0.10377372109157004,6.076210854911517,11.691611433826141,10.109044101716536,0.01363743772045665,0.06131649052881908,8.615093296566213,14.130163525203608,11.015995764448975
Maurizio - Domina (Maurizio Mix),Germany,1993,0.026573239615151727,0.1966277657158858,6.772532250744326,12.5408131227136,10.035359373597931,0.025706411338884936,0.2543622830088955,9.513329574849354,14.15611535075079,9.348223469328829,0.014344064114938042,0.27890361685271986,7.962693716165838,12.426136288952671,10.443950472639878,0.013880573771923775,0.2593217858539905,14.75105600655411,17.603103377851774,12.353216508506131
Maurizio - Eleye,Germany,1992,0.020299223574340112,0.13723226282016396,5.711560862609138,10.75715780946528,9.416145636934301,0.016433263060331868,0.06328250706262059,6.360047248631192,11.083442025672607,9.471320977445716,0.013858560385656079,0.25722851410637015,7.663983180200077,11.68783859787766,9.66621651449267,0.0030022834666372784,0.3288055892735321,13.440706234876119,16.96439643161104,10.796688064821954
Maurizio - Ploy (Strategic Mix),Germany,1992,0.023433964395203583,0.16489786236767115,4.44177373909788,10.753825520105627,9.63724802485285,0.018740957073447036,0.19791702025217967,9.162036500834246,13.3732331915793,8.96548738637163,0.014450980358434586,0.3481441964659121,5.353401606835351,11.153432917768413,9.835203372079077,0.01418819086420451,0.1124036311232445,8.34420140178547,12.888882929982483,10.15204478926198
Maxx - Fight,Germany,1994,0.01472114186977753,0.2797501634200671,3.396544615470818,10.472000455767635,9.795890021857957,0.01144773463063582,0.2909569971388604,9.37295602644836,14.013763606909194,9.559885793874217,0.012313087463381755,0.3205759782523881,4.506445057281745,10.683494776220906,9.917941697576996,0.009499478972519109,0.2676964452549109,3.8846742209464256,10.6170607714352,10.21556264911577
Maxx - Get-a-way,Germany,1993,0.018892414639512644,0.34524725479374857,3.7125391500935327,10.563503558798901,9.808871475720427,0.017297154238429983,0.5145667973320501,7.758282059036483,12.395694242646389,9.456489226061525,0.012698650365894746,0.3000991590665479,4.222914852580376,10.733262969914326,10.012313307544732,0.014322764768707872,0.23125085523344496,5.168442075115023,11.583400502068114,10.41305585151012
Maxx - Get-A-Way (Naked Eye Radio Mix),Germany,1993,0.015801649112361916,0.16709822264711602,3.6090526138710324,10.844969108104152,10.01368650033789,0.012130558455926229,0.155976474319959,8.954189622594768,13.530226395720598,9.660706090835607,0.012306181551447621,0.21492425576291396,4.888496523885783,11.108044750744392,9.988341167820812,0.01148745786356381,0.23676553210263154,5.06995272201314,11.59940158072638,10.453434406187961
Maxx - Heart of stone,Germany,1994,0.013927959700231819,0.2739375976717067,3.776574738545148,10.670133935605534,9.905825635362357,0.007458360136345185,0.3831935192236748,7.4930964009672545,11.28410765573534,8.907357947207505,0.012261878105790141,0.38783045745130196,4.788233187928415,10.887553538927166,9.885731365855364,0.008848400170954004,0.3837760642055622,4.181746222530613,11.161737727084283,10.45564788860828
