,Spectral Centroid,Spectral Spread,Spectral Flux,Roughness,Sharpness,SPL
0,7577.4730799979425,4228.910711413211,0.22706488635310446,2224.625545480679,1.7146706712921214,74.08363526170596
1,7597.838725255686,4239.666361284028,0.0014981063113035896,1399.049959257223,1.0879106084300696,74.08363527770933
2,10599.645587855672,3309.235959526591,0.003426031185013631,142.09846059985023,0.13158483956181338,51.91371312608674
3,9139.605160876412,4083.68687034087,0.15087147755451585,136.95437440365856,0.11376167971071194,51.9137104885162
