Song,Nation,Year,PhaseSpace,ChannelCorrelation,PeakMeter,RMS,CrestFactor,PhaseSpaceLow,ChannelCorrelationLow,PeakMeterLow,RMSLow,CrestFactorLow,PhaseSpaceMid,ChannelCorrelationMid,PeakMeterMid,RMSMid,CrestFactorMid,PhaseSpaceHigh,ChannelCorrelationHigh,PeakMeterHigh,RMSHigh,CrestFactorHigh,bpm
Chiron - I Show You (All My Lovin') (Reconstructed By 'The Loop'),Germany,1994,0.035,0.2807540057603026,-9.077989804381836,-24.654499166574155,14.318856090347062,0.01,0.7570976124110743,-24.150746360434123,-33.76781936983869,9.276837155665918,0.0275,0.06864453071013049,-11.67605094695619,-27.131545226098364,14.23906767516798,0.01,0.1409082497804502,-21.760574922623718,-42.01046897158948,18.968548428528827,156.60511363636363
Chocolate - Brazil! Brazil! (Extended Version),Germany,1990,0.0775,0.8773651608704376,-1.6388823561095631,-16.241451328947363,12.648383120326805,0.03,0.9834274566600996,-9.963702323476324,-20.63098477632124,9.227416707042075,0.035,0.7754151670357681,-9.218148550437073,-23.048368004481816,13.055710413025828,0.0275,0.828433562778475,-11.321803492150785,-28.49437601389981,16.653709593259478,120.18531976744184
Chocolate - Everybody Salsa (Beach Mix),Germany,1991,0.0275,0.9399792499975992,-11.172928108580178,-24.96044873906932,12.882266723226486,0.015,0.9995290790821324,-17.684918914309765,-28.89041657465008,9.131363645911224,0.015,0.927973609920352,-17.648137779124117,-31.5148838375218,13.328521764048208,0.0125,0.7819416701898794,-19.739903313553032,-37.99846436726813,17.613250649075802,123.046875
Chocolate - Everybody Salsa (Extended Version),Germany,1991,0.0325,0.9425103163721974,-9.935820747484003,-23.73529219850699,13.02802153748124,0.0175,0.9995005915231784,-16.40525784609445,-28.330077571202985,9.249898899551368,0.0175,0.920609542423404,-15.470186816992626,-29.14382781490925,13.229302463412587,0.0125,0.797221569957125,-19.188301710797496,-36.81322510374004,16.888781453284956,123.046875
Chocolate - Everybody Salsa (Ibiza Mix),Germany,1991,0.06,0.8106999226933367,-4.210575471841061,-18.12885620713486,12.69616018573042,0.02,0.9953330514976048,-14.366603607041162,-24.32561651514045,9.151547060417856,0.0375,0.6251879085070857,-8.375350497141559,-22.344227866580347,13.443328484690973,0.02,0.6318898132856903,-13.985336242942047,-31.4594846153855,16.506249801245268,123.046875
Chocolate - La Ola (Barcelona Mix),Germany,1991,0.0525,0.7116705828787542,-5.343646642345009,-18.845762596410225,12.675373884633583,0.0175,0.783389378345825,-15.669278764257111,-26.320393411697466,8.942755123417248,0.035,0.6465045271466037,-9.40447560879297,-22.639226394551315,13.000993796497841,0.0175,0.5408661136382528,-15.518035161593437,-31.61177197653672,15.582523464520564,123.046875
Chocolate - La Ola II (Teckno Age Mix),Germany,1991,0.0275,0.8818948009671941,-11.304886867158404,-24.82769967476465,13.16174113929873,0.01,0.9624233633078569,-22.788263924841118,-33.51306704454237,9.336173507569757,0.0175,0.8640033239536389,-16.294974828159518,-29.983450726872505,13.888400672005606,0.015,0.7255363289438784,-17.77143014277641,-35.67677981633575,16.610018369859688,123.046875
Chocolate - Megamix '92,Germany,1992,0.045,0.8611123743412211,-6.938035128438699,-21.61332049498409,13.767777267222153,0.0175,0.9948171525541651,-15.450950804041238,-26.510098032157966,9.565611871080929,0.025,0.7622491566998166,-11.841303925452195,-26.307605438647613,13.552108375334523,0.02,0.7814170751221603,-15.182411177150334,-33.000960651097856,16.573487891041836,123.046875
Chocolate - Ritmo De La Noche (Brazil Mix),Germany,1990,0.0325,0.6522697872001707,-9.833188861930177,-24.78969742731357,14.22818994506935,0.01,0.1340890449865935,-22.585792978597,-35.12920597699412,10.222501724517066,0.02,0.7049027624577098,-15.09984750158526,-29.15731321057449,13.557639219841558,0.02,0.8779268308602834,-14.686130211527573,-32.08263142508217,15.954837948576824,123.046875
Chocolate - Ritmo De La Noche (New Age House-Mix),Germany,1990,0.035,0.5759462424347548,-9.068515094594868,-23.14759286355601,13.771689743616804,0.0125,0.7015073809975098,-18.903943955228502,-29.194477426460526,8.993749987315148,0.0225,0.3321934185142268,-13.11969290232865,-26.461694633903264,13.00864776194835,0.015,0.7450411947688036,-17.062327916720086,-34.42955529428252,16.386572870677703,123.046875
Chocolate - Satin Sheets & Silver Guns,Germany,1993,0.0325,0.9132178359330242,-9.755251137772149,-24.665596288326665,13.905129382410069,0.0125,0.9962154037141309,-19.600607808115562,-30.352896169109368,9.184667396611072,0.0225,0.9233452067100193,-13.200880966514305,-27.89913030747931,13.230960710166046,0.015,0.8399993490021482,-18.458641966527317,-36.3573873979228,17.00370481047165,128.0
Chocolate - Shine On (Album Version),Germany,1991,0.0225,0.9562262344916304,-13.47722772677166,-27.282761922264154,13.296942392369914,0.01,0.9953109675473948,-22.146660005078985,-34.073129836783664,10.124931776020068,0.015,0.939386413677257,-17.55780270793342,-31.358009924885238,13.124649000655005,0.0075,0.9314899452737879,-25.43482900237214,-42.48487755489464,17.066795958875712,94.0
Chocolate Feat. Weather Girls - It's Raining Men,Germany,1993,0.05,0.7284096797282155,-5.740478189852174,-19.64372836362006,12.844473968832366,0.02,0.8888426822084217,-13.964968251102327,-23.469828416357768,9.135526274075424,0.0275,0.7912493234562334,-11.414514265043662,-25.342641914560332,13.360138544586356,0.02,0.2071904055478092,-14.354063670245536,-31.11796547829793,15.988792638305188,132.51201923076923
Chocolate Feat. Weather Girls - It's Raining Men (Piano Mix),Germany,1993,0.0575,0.7716098424752322,-4.464873140143006,-18.53658353229408,13.365274476161755,0.02,0.9918856979353405,-13.978156906745873,-23.74169139325231,8.891180029673226,0.0275,0.816600948439472,-11.181374682921636,-24.578967489450193,13.048394282368449,0.0275,0.47231267398837773,-11.386867827708166,-27.823772246685355,15.841888870646924,132.51201923076923
Chris Dis - Rotary Organ,Germany,1994,0.0225,0.9883950302407978,-13.10755808619367,-34.08097466983644,16.473171019833217,0.005,0.9942503170454691,-28.44054813027565,-44.14088530354388,12.386222715945035,0.01,0.9777617014849249,-22.443602363520135,-43.56072611532233,18.222448112649552,0.01,0.9611796830190656,-21.960429350011154,-50.37447613806454,22.975670682559972,129.0
Christoph De Babalon - Babylon 90210,Germany,1994,0.09,0.9491913481553582,-0.6569574052130853,-11.957838282685636,10.845634378520264,0.0525,0.9990079095338482,-5.324044405187866,-15.349193572819122,9.078526217231255,0.065,0.8924806774007751,-3.586502856228245,-16.20048683953867,12.387540838936363,0.025,0.8439183764002657,-13.11871851967708,-28.782638321153943,15.33077339671604,175.1853813559322
Christoph De Babalon - I Own Death,Germany,1994,0.09,0.9456580151738261,-0.8089481295554924,-12.98325199790187,10.754526593417404,0.0525,0.9997347902011987,-5.532551506024413,-16.909677348258384,8.470065705679424,0.06,0.9157614555927545,-4.08585319672607,-17.279568079146625,12.91212160766702,0.02,0.8648233179324316,-14.98590208234619,-33.435376789290956,16.74121752219607,184.0
Christoph De Babalon - Pleased With Being Alive,Germany,1994,0.0975,0.9706521183394784,-0.0863108446170245,-10.062801827118747,9.160801698051262,0.055,0.9992274532600216,-4.808339006814434,-15.474864768927798,9.115115230416201,0.085,0.9588706325316154,-0.9495329177652221,-14.243302064279654,12.3466348099637,0.04,0.9176718890823786,-8.143306353792603,-25.580922321636113,16.406868182537664,196.0
Circuit - Mental Atmosphere,Germany,1994,0.035,0.845146294827676,-8.995000807105084,-22.67039584006682,13.24635428013162,0.0125,0.9933501081510864,-18.006011273865145,-29.130273850595483,9.608841788478902,0.02,0.9125443831494412,-15.195695590058964,-27.935444418064996,12.622068253914328,0.0175,0.5670356615633062,-15.639825655368858,-34.6191759871343,17.425398174102625,161.4990234375
Circuit - Parametic Values,Germany,1994,0.055,0.5216493129999001,-4.515800239481239,-18.26117035346356,12.316823859547096,0.0275,0.6487940224055834,-11.286595011771832,-21.68084125792588,9.165211062635365,0.0275,0.4720468985443979,-10.972522111242792,-24.119137753446903,13.010566207260368,0.0175,0.2167493086156818,-16.135554918639126,-33.995725177206296,17.82628279078873,161.4990234375
Circuit - Transport Of Love,Germany,1994,0.0525,0.8178743641002101,-4.915004751506895,-20.640105737223653,13.821809664770026,0.02,0.9697778542296228,-14.479487763072733,-25.78324804524423,9.419663735899828,0.0325,0.7764053169364898,-9.951462699322134,-25.12107295187299,13.749116069738276,0.025,0.5296443033486203,-12.167313812196603,-33.2810548353399,18.610026259460973,166.70866935483872
Circumspice - Devotion & Faith,Germany,1994,0.09,0.9402975510257328,-0.7028220819955677,-13.004549573390776,11.38429287391856,0.05,0.9899621904526524,-5.40603180405649,-18.362853063866304,10.041240015059108,0.0575,0.887214171657924,-4.541427917058137,-18.317897397591075,12.913359278161458,0.0125,0.7703958557196728,-19.52144985274088,-38.34243564131068,17.019624240670183,154.267723880597
Circumspice - Experience,Germany,1994,0.0325,0.8308035301167563,-9.86730684541902,-24.196863477919205,13.769284227060137,0.01,0.9074401611981802,-23.16214724963876,-32.580151272214664,8.255344608464213,0.025,0.8094273338304226,-12.53035328864684,-25.829451505024124,12.820090675175797,0.0125,0.7122824609039909,-18.67408434861705,-39.20250867424532,19.02065018052523,160.0
Circumspice - Trancearea,Germany,1994,0.0375,0.8588457624656456,-8.069468259781868,-23.051307798833516,13.42619421042237,0.0175,0.920123633145121,-15.286368402933574,-26.97308061085077,10.412970738578068,0.02,0.720687291416152,-14.528935041090962,-28.37201823757229,13.438072042130504,0.0125,0.8822078694259371,-18.976499347422447,-40.46607482852992,18.93796247764804,147.65625
Cirrus Minor - Solar Sperm,Germany,1992,0.0325,0.8846020136565773,-9.883972053648026,-22.819531111457884,11.62874927500166,0.0175,0.9915049533983475,-15.042958542877333,-25.636722245791304,8.231815740504969,0.0175,0.6725569568961244,-16.381232875626964,-29.91656422267969,13.169887816963506,0.01,0.5007681557687351,-22.673838563183324,-41.96426392907129,16.211877229768792,139.6748310810811
Cirrus Minor - Zulu,Germany,1992,0.0275,0.9398471679094814,-11.80072014374774,-26.23506626812164,13.74410424433979,0.01,0.9768136261927904,-23.83839157127841,-34.52424145856361,8.91657205856869,0.015,0.8973767775775924,-17.59369538143625,-31.558304082915217,13.308982789330312,0.015,0.968448842987882,-17.209704368355872,-33.85884132502068,15.71461456374523,109.0
City of Tomorrow - Hi Everyone (Stack Mix),Germany,1994,0.07,0.7806318717538694,-2.998192668584408,-13.069349754765463,9.076889509873848,0.0425,0.9016429377096667,-7.002636734341051,-17.007843542288143,8.419818796657346,0.045,0.5932648064642237,-6.840361674717151,-21.07490606192973,13.637101753364652,0.02,0.2985886771197927,-14.66456593322796,-32.82623061256981,17.28491503011287,158.0
City of Tomorrow - The Whale (Escape Mix),Germany,1994,0.0375,0.7663738779754756,-8.061591414562441,-22.86180704870788,14.554402866377124,0.005,0.7337940155069493,-27.455408486208242,-38.15196320682383,10.065225272737896,0.035,0.7757801541433844,-9.327988846676641,-22.8325029529725,13.425896282591616,0.01,0.7471037535986744,-21.752530326738913,-40.2022620455688,17.8700732426491,143.5546875
City of Tomorrow - The Whale (Guitar Mix),Germany,1994,0.04,0.7347533521650783,-8.179521302879374,-21.031419467251393,12.467917448731482,0.01,0.8127799095240587,-20.827156236635737,-32.79565741799461,10.089203317745564,0.035,0.7338458931479035,-8.867465980840233,-22.23005493357356,12.411025771126937,0.01,0.6104401674760578,-24.45560135506218,-42.32742028727063,16.61748750261937,139.6748310810811
Clone I.D. - Deeenoizzz,Germany,1993,0.0675,0.9232585606265498,-2.5336581685842905,-18.56600873410748,13.440459413431757,0.0175,0.9744895433239305,-15.9875127367672,-25.608727158567035,8.59142830756528,0.0275,0.9652508326620879,-11.219005532950352,-25.43110896271194,13.99984454491111,0.025,0.6454816766347232,-12.446572420308463,-29.74736227178181,16.721237716715564,166.70866935483872
Clone I.D. - Dreams Of Freedom (Remember Anuschka),Germany,1994,0.035,0.809650182858639,-8.926296044889003,-23.476998996624925,13.048706638350785,0.0175,0.9811612983705196,-15.61046425470584,-28.60482412103892,8.568372164295994,0.02,0.6183082020370294,-14.372904625768362,-28.87892916759686,14.191209956191445,0.015,0.5398359096216859,-18.59442550408377,-36.70733479319921,16.560816835615384,161.4990234375
Clone I.D. - Dreams Of Freedom (Remember Patricia),Germany,1994,0.03,0.8435458201438207,-10.126906340142462,-24.717210295522797,13.177237656504154,0.015,0.9879485046681424,-16.459032321052874,-29.90081133621799,8.74087006225203,0.0175,0.6820397867649787,-15.651388501837287,-30.20487957123867,14.248163461052416,0.0125,0.4774160951957528,-19.919813132656383,-38.1488870009514,16.73692490922265,161.4990234375
Clone I.D. - Happy Acid Moves,Germany,1994,0.045,0.9743332207261874,-6.90200219737131,-23.14348974737714,15.3719161935239,0.015,0.998248881374383,-17.137968067168437,-31.53940039448933,10.28790004886741,0.02,0.95825752843585,-14.750039456998984,-30.571512422262792,15.376108066994194,0.0275,0.9726748885477516,-11.71014243026793,-30.375181064347853,17.372813782272782,156.60511363636363
Clone I.D. - Hardcore Traveller,Germany,1993,0.05,0.9762204263747262,-6.078578754389767,-20.660102860829053,12.987842409130833,0.035,0.9976916105855084,-9.76312840406273,-24.52532852129225,8.623035501045031,0.025,0.9677335590693908,-12.147759907546698,-27.77590959891922,13.996150347184717,0.015,0.8056918507330475,-17.041694888908985,-37.22094316396916,18.398608966145478,161.4990234375
Club-X - Sweet Talk (Extended Version),Germany,1993,0.055,0.8944459517872666,-4.902410757397189,-19.275120396649864,13.730950788942948,0.015,0.9824959722514376,-17.128168578850197,-27.286014825266328,9.4768643646846,0.0375,0.820405136229162,-8.22753043396956,-22.177030799835823,13.518543885117095,0.0225,0.8554344912474771,-13.009382198693018,-30.77315815114023,16.98002701702093,132.51201923076923
Club-X - Sweet Talk (Harmon Mix),Germany,1993,0.0875,0.9807281025441392,-0.6817229295418348,-14.825231798113094,12.699533360078261,0.025,0.9964480017667399,-12.096336574782477,-22.04758024108025,8.475728414954911,0.055,0.9796069450451138,-4.933634937692626,-18.278036208702403,12.85526300126934,0.04,0.9611779732835322,-7.666472062722429,-24.920589569723035,16.41844494964427,132.51201923076923
Club-X - Sweet Talk (Unix Mix),Germany,1993,0.085,0.9535754793531056,-1.417511839890072,-11.164900387500316,9.091318412868937,0.06,0.97974604711412,-3.935089481833209,-13.900078856796,8.162512121353021,0.06,0.9236791233029746,-4.194694192588613,-16.838726291298784,11.970724998192305,0.0225,0.7922350081477396,-12.967642215196802,-34.80850310609362,19.99050922430352,132.51201923076923
Clubfish - Nimm'n (Club-Mix),Germany,1994,0.0625,0.8527666437687653,-3.9159103369798647,-16.20776681901969,11.555582768416858,0.03,0.9673123267006878,-10.257620691389889,-19.44122671823798,8.32309231454254,0.0325,0.8138735167224345,-9.950546128623262,-24.90746492818976,14.075569583877357,0.035,0.6001594184705505,-8.949931218781558,-28.616492716867167,18.26945805332826,147.0
Clubfish - Nimm'n (Favorite Mix),Germany,1994,0.0575,0.8876894838865452,-4.515213411788877,-18.198588497587657,13.2417812908322,0.025,0.9697750278406811,-12.17469250239769,-21.567408071436287,8.608524509355846,0.0275,0.8489415943017586,-11.195183327332753,-25.90268041950268,13.890335489001618,0.0325,0.7156361706019305,-10.115579841458977,-29.502188618006667,18.917742242115388,147.0
Clubheroes - French Football,Germany,1994,0.035,0.8711042388448367,-8.588982782205942,-19.5772015314174,9.835016490658493,0.03,0.9054004627069128,-10.388831137502407,-20.001955166374064,8.015031964947942,0.01,0.9182640812943152,-23.034538444569108,-40.553675426998865,15.769853734378785,0.0075,0.8709941880907458,-24.85897438412237,-46.03108442296805,19.637927228320095,142.0
Clubheroes - Smurf To The Beat,Germany,1994,0.0275,0.9656379812877256,-11.670899729754415,-22.986190796296555,10.591934120836008,0.0175,0.993299349438226,-16.174665826139652,-24.4736274992309,6.970412022030995,0.01,0.9504784657567208,-20.79316290376717,-36.67490042256253,14.411061398667044,0.01,0.6874255819336256,-23.925577098832555,-43.1829553740579,18.819964446512067,139.6748310810811
Clubheroes - The F. Rules,Germany,1994,0.045,0.9493738353959764,-6.454883793158173,-21.559468785951523,13.772988576538655,0.0175,0.9610816198479769,-15.752736402252392,-25.965092180953313,9.034782334331998,0.0175,0.8588036446642129,-15.692440827453186,-32.67587346161869,16.86531177970224,0.0275,0.9568430840924091,-11.86320412783463,-31.999030075993883,18.152558738964878,139.6748310810811
Clubmen - All We Need Is Love (Dance Mix),Germany,1994,0.04,0.8611023278794463,-7.954295112584427,-21.53815172347214,13.00496069623209,0.02,0.9779313169871028,-13.59176971237119,-24.81178677427448,9.32245202763295,0.025,0.6743662808033676,-12.771333497958937,-26.72193789428036,13.561946123738911,0.0125,0.5832132231557436,-19.26765563022059,-35.82703237088421,15.697166943380632,139.6748310810811
Clubmen - All We Need Is Love (Radio Edit),Germany,1994,0.095,0.8281653108098819,-0.0002650763603796,-13.138254747801575,11.966642376174384,0.0425,0.9784845040753968,-7.033633669190388,-18.25924994488085,8.874452453772214,0.065,0.6029753317971738,-3.313042005351319,-17.664922010311606,13.61783430739712,0.0375,0.9142097562711524,-8.427877483350231,-24.4050580774355,15.37666111407017,139.6748310810811
Clubmen - All We Need Is Love (Sherman-Jones Mix),Germany,1994,0.0425,0.866834892216173,-7.289400608438289,-21.31204540116935,12.894896508910906,0.0225,0.996595908540867,-13.13402487853454,-23.6555795072626,8.282627492825402,0.0225,0.5493653108534127,-13.592514907826338,-28.157455273630106,13.982923064507634,0.015,0.5658958035177286,-18.155155458681737,-35.63756798257464,16.604404348696626,139.6748310810811
Clubmen - L.O.V.E. Rhythm & Fire (Danda Version),Germany,1994,0.0325,0.7054443669749674,-9.48506625237783,-22.68016498568769,12.636454609045416,0.0175,0.713316371852124,-15.145301906079265,-25.138993314905463,8.73106546517814,0.02,0.6996813005434981,-14.362974640613842,-28.10757365879471,13.433655665635133,0.01,0.6019082979060699,-23.331742456144195,-42.548883838075184,18.75816008469526,143.5546875
Cobra - Te Quiero Corazon (Mix Green),Germany,1992,0.0825,0.9333788385320911,-0.8335679017767805,-13.407658541206022,10.890908736118682,0.0475,0.9978576023806698,-6.068620735543771,-14.284609824083894,7.380085141220837,0.0375,0.8507380014754973,-8.2167526886826,-25.84579238157452,16.29915423391312,0.025,0.39893711221005657,-12.101180646800955,-31.58587500059977,17.72735691453404,132.51201923076923
Cobra - Te Quiero Corazon (Mix Red),Germany,1992,0.0825,0.9216670596891168,-0.7990616081943718,-14.028710732873645,11.620020535177197,0.0425,0.9963284203296738,-7.03671918249951,-15.715142350129979,7.624175883547287,0.045,0.8535922738251855,-6.7891637072753515,-23.832851562059325,15.987413053615775,0.025,0.5024687614326123,-11.892979996164478,-31.190348600845077,17.43513881338032,132.51201923076923
Colone - Crush,Germany,1992,0.0975,0.9988397861939662,-0.3742792909727657,-13.214378694058063,11.518798114364877,0.035,0.9999999972914853,-9.135983012034137,-20.227494054226646,8.127875396592152,0.0725,0.9992374979970777,-2.6605793311592825,-16.694113483196475,12.755806231129398,0.025,0.9838286007020647,-12.188569415521378,-30.96645533863242,17.577134989409902,139.6748310810811
Colone - D - 9 - 5,Germany,1992,0.0475,0.9630809942530478,-6.120497683036535,-21.087953245999746,13.489722676660222,0.025,0.976631829124062,-12.62655020172025,-23.102915174673463,8.320007271095875,0.025,0.925615042348839,-11.98499255145428,-27.571153489734755,14.298990891317718,0.0175,0.967714403645516,-16.460371054004522,-45.73729926278345,22.491460921552203,135.99917763157896
Colone - Darkside,Germany,1992,0.04,0.7446084753725869,-7.913558092480971,-21.503987686708484,11.521406651192946,0.025,0.8556141552456464,-12.16542083765744,-22.00866274571133,7.415640069638336,0.0175,0.4258745774267045,-15.93748128152332,-31.668176703226333,13.77211379941489,0.01,0.4919506327673117,-21.49742520205935,-42.11900470531286,19.30549251369173,137.0
Colone - Dissin' You.,Germany,1992,0.1,0.7708571631285441,-0.0425154526677111,-12.62669145896098,11.525054554433536,0.0325,0.8619900210212064,-9.887436494782504,-21.087760162411648,9.198395413117666,0.08,0.689312488209179,-1.5794913039293836,-17.04326766312984,14.204845141693491,0.0475,0.414463968529813,-6.557781888905375,-25.020168637691132,17.077723042540814,142.0
Colone - Elevator Regained,Germany,1992,0.045,0.8674167608681569,-6.319654759622496,-23.01797879211492,14.580803535139584,0.01,0.9366480744976482,-21.431326614810217,-31.015382690204827,9.669528947583878,0.03,0.7853752609454524,-10.209517966543153,-28.47538987171982,15.19181582375108,0.0125,0.7690895297263883,-19.786643198649084,-38.974822790449934,17.25635640542324,135.99917763157896
Colone - Fill in 2,Germany,1992,0.0075,0.1629624415779109,-24.955003195507302,-38.46344083083097,15.244240800749107,0.005,0.5718055500246855,-34.27048537479103,-47.5075402212626,12.418484237211572,0.005,0.4022891967505705,-27.225385973933687,-48.643653128672696,18.656233615111137,0.005,0.2985736052940322,-45.33752357080789,-65.58513072211974,19.48526349217329,125.0
Colone - Fill in 3,Germany,1992,0.0125,0.7708590890840722,-18.378612732744333,-34.33845228225306,16.39811989259533,0.005,0.8146132050037919,-30.16344257724269,-40.59224923344818,10.998205532048846,0.01,0.830328031222997,-22.29786204033263,-39.61522600591489,17.592207881553037,0.005,0.6478920679107163,-30.4186168895006,-63.776497780678326,26.478130569825005,146.0
Colone - Intensity,Germany,1992,0.0475,0.9541112488587152,-6.257255416247255,-21.113653951772115,14.306547562229934,0.015,0.9937104967185295,-17.323620852784742,-26.41648929573617,7.573475387914438,0.0325,0.955899033185377,-9.293985506346495,-28.657973443394056,17.655156794412505,0.02,0.8073154836107098,-14.049156577151065,-35.87165008277928,20.53125143248699,143.5546875
Colone - Nancy Reso,Germany,1992,0.0975,0.885229147469649,0.0,-14.341511165563132,12.639044654307854,0.035,0.9689245866454281,-9.18012018479929,-19.18891147408886,9.474390845526958,0.06,0.8635308870723675,-4.196436842329424,-20.90052836477711,15.178723354005205,0.0475,0.7214437623335357,-5.800494181574322,-27.357416656612827,20.21472657458682,147.0
Colone - Overview,Germany,1992,0.0425,0.9867136785266948,-7.179010064902883,-23.336921183735768,14.77986309829548,0.0175,0.99530822169259,-15.624356611013738,-25.41661425881333,8.73646224352059,0.0225,0.960229627111214,-13.376161889305664,-32.72970153136468,17.747640825354225,0.02,0.9829442837814858,-14.503710246307875,-39.10839901532223,22.65561843153429,144.0
Colone - Phasematic,Germany,1992,0.025,0.972699056515426,-12.01253755968535,-28.747358400604085,15.491468701183626,0.01,0.9903428412328668,-20.112129911613938,-33.0951938931431,11.972489119951796,0.015,0.975626521481008,-17.720048480135333,-36.48833397860206,17.50937227939275,0.01,0.9336537029654998,-22.794570036628755,-45.84764185376821,22.863099432370557,139.6748310810811
Colone - Resize,Germany,1992,0.04,0.965074058652138,-7.779910664180396,-22.220199957777574,14.15998682802022,0.015,0.9897527286340656,-17.170196498528263,-26.39510205102663,9.164797266080203,0.0225,0.9653321762998724,-13.405288227386318,-28.869924865257914,16.104259412526496,0.02,0.9544867092866464,-15.178197023899472,-37.03056199765969,21.63420569587166,143.5546875
Comic - I Surrender To Your Love (Club Mix),Germany,1994,0.055,0.7992065851664205,-5.006035922885034,-18.313519916266596,12.691817835478355,0.02,0.994635996085932,-14.542097829988704,-25.642540001759578,9.081934861218706,0.035,0.607107646592222,-8.882515004608209,-22.97995892962384,13.155107865843892,0.0225,0.6789133415691978,-13.713036139527668,-30.337197119059137,15.74655908867312,143.5546875
Comic - I Surrender To Your Love (Power XS Remix),Germany,1994,0.0675,0.370184423132901,-2.9635423389300435,-17.79634592867606,13.073822596434052,0.0325,0.45294824398496036,-9.7740025178186,-19.827367740338826,8.713554185349842,0.0325,0.2151153182486535,-9.485108879593598,-25.305609965563484,15.102992350816868,0.0225,0.2434775354457856,-13.265498332313431,-31.574680443088567,17.7323868958713,151.99908088235293
Coming Out '92 - Fully Controlled,Germany,1992,0.04,0.896837849185692,-7.880675891180468,-25.23169771649748,16.07885185988477,0.01,0.9545184036878296,-23.647020131102863,-35.40425042682298,10.818257850780723,0.0225,0.8531643027185103,-12.779403882774275,-30.71416594445511,16.816740267466663,0.0225,0.9271070051785496,-12.991080465157218,-33.95211273066553,19.827173522223163,143.5546875
Coming Out '92 - Homosexual Invasion (Open Ur Mind Mix),Germany,1992,0.03,0.9642802182248106,-10.41308359342186,-25.3494447154554,14.357745388506633,0.01,0.9731244482298966,-21.3939504853283,-31.548777798048953,8.92645230948486,0.0175,0.9712536995970708,-15.574687139519618,-30.074770721948916,14.339195029811801,0.015,0.9638061182176727,-16.893628067764944,-35.139469611602635,17.91231877164342,139.6748310810811
Commanding Language - Einsamkeit (Instrumental),Germany,1990,0.0275,0.8642247329025687,-10.839905077100989,-23.862349663855444,12.12459016749263,0.015,0.9720905461609224,-17.299937211938612,-25.642462368236444,8.328145633428331,0.0175,0.7211025610467259,-16.098181400627364,-30.47279172462723,13.97940008672039,0.005,0.7215357878492978,-26.195083517451906,-44.41118095683769,17.821087847723923,123.046875
Commanding Language - Einsamkeit (Peter Alexander Mix),Germany,1990,0.0325,0.8028437244501578,-9.252427651881723,-23.543854094269246,12.618172485860834,0.015,0.9389787671974638,-17.515189857373752,-25.93344171614835,8.34755629655831,0.02,0.6465838435757554,-14.79043257330666,-29.39556733589583,13.805901490700027,0.01,0.6989901752157918,-21.20518648242099,-41.146753489973776,17.63179370988142,123.046875
Commanding Language - Einsamkeit (Radio Mix),Germany,1990,0.03,0.8974699438994751,-10.69142472725507,-24.81119894817341,12.161335681995238,0.0125,0.9821034540875412,-19.01119694940889,-27.216931067130684,8.028302092357709,0.0175,0.7940055206337144,-15.83627286122927,-31.06579400577053,14.06529557442449,0.01,0.769970755242988,-22.29863698640076,-42.31600417111825,17.896433826181642,123.046875
Commanding Language - Einsamkeit (Space Mix),Germany,1990,0.0325,0.8331724564040311,-8.956424873546357,-24.492730672488268,13.231075095392729,0.015,0.96578539968024,-17.287198332432496,-27.70285448286975,8.990202440687902,0.0175,0.7081800922038716,-15.187249509454253,-30.98285564362996,14.712820884346748,0.01,0.6469505039183925,-22.84299962788718,-42.38295637772835,18.803155726343242,123.046875
Complex - Termination (The First Attack),Germany,1992,0.065,0.9850451826918716,-3.264962306006041,-18.837643238409985,13.773509142675426,0.0225,0.9925985435432944,-13.522608762195444,-24.13719646550481,9.171070985523826,0.03,0.97990825879099,-10.339348409114038,-25.966077134934835,15.211813793524096,0.04,0.989470067445053,-7.7708946126948995,-27.497585560199163,18.146751839659977,135.99917763157896
Complex - This Is Alien!,Germany,1992,0.0475,0.8999990251989911,-5.921551906459763,-20.988804926803283,13.279134097882444,0.0225,0.9856937988822251,-13.231040046320093,-23.97655611077181,8.880676626920037,0.0225,0.865651695691386,-13.110483546903644,-27.698767986787814,13.727852969914277,0.02,0.6936942344260133,-15.278469461857654,-34.200393887082804,17.992865143786116,129.19921875
Complex - This Is Alien! (Agnus Dei),Germany,1992,0.0425,0.8659290746566781,-7.494758447469429,-22.70254907541355,13.923267389530368,0.0175,0.9321414317398629,-16.239027960147602,-26.415089463767167,8.387831603496245,0.0225,0.8279091993095911,-13.398998257434805,-27.862514759395438,13.76368199307861,0.02,0.8367314388470541,-14.035712752422718,-32.69310186220997,17.335759328136255,129.19921875
Confession - I Found My Love (Club Mix),Germany,1992,0.035,0.8705486023393617,-8.889623344724916,-23.28691923517284,13.59101622207457,0.015,0.990502514941306,-17.035028406370184,-27.044163251665264,9.145073014545904,0.02,0.7965947009116394,-15.225825886468083,-28.96130812242596,13.410232291926931,0.02,0.683137614228547,-15.464877459978094,-32.895212090270235,16.751057047732424,123.046875
Confession - I Found My Love (Trance Mix),Germany,1992,0.0425,0.7431344200026585,-6.76792981937854,-20.469597124020623,12.719822503481586,0.015,0.954621127802216,-17.601573914750233,-26.678852520698054,8.887722042029708,0.0325,0.6398175593064416,-9.565228520265247,-24.00750768751879,14.174458997955044,0.01,0.4879243821326343,-22.532290714601,-41.30542500564303,16.520852689293168,132.51201923076923
