Song,Nation,Year,PhaseSpace,ChannelCorrelation,PeakMeter,RMS,CrestFactor,PhaseSpaceLow,ChannelCorrelationLow,PeakMeterLow,RMSLow,CrestFactorLow,PhaseSpaceMid,ChannelCorrelationMid,PeakMeterMid,RMSMid,CrestFactorMid,PhaseSpaceHigh,ChannelCorrelationHigh,PeakMeterHigh,RMSHigh,CrestFactorHigh
Exlex - Hold Back The Feeling,Germany,1994,-0.38035108327210193,-6.384862361224981,-6.5858798355473285,-3.2716753493930457,1.612626640344533,0.2503523909405145,-4.063241557307716,-3.0927427836965755,-2.0074781831911173,1.7284723846240713,0.5118734431452738,-5.014129078320081,-6.628977269854958,-3.1438556866982665,1.4631001646246278,0.2847992135828673,-4.568657431688611,-4.51958919804506,-2.3581677467283497,1.2421201510212523
Exlex - It's A Dream,Germany,1994,0.4345536761090811,-0.7630613911567937,-0.8685405634650253,-1.1036420605882729,1.3888439377818067,0.8784755378316728,-1.4623706309462867,-0.6927846170116667,-1.01838004882965,1.8024194369887023,0.7668321502380636,-0.3848358206392304,-1.0689619195631892,-1.2107788352623134,1.4852438866128157,0.7587559219969305,-1.7788232362927567,-1.0428384663685955,-0.9077820285704987,1.2795440653721588
Exlex - Trip To Interzone,Germany,1994,0.34058240210643487,-3.797455268549327,-0.575753302390724,-1.2689793851552844,1.461213870073062,0.39624684025731477,-3.3579445230362803,-1.2366009919015577,-0.9141125612963922,1.5163652428907517,1.3359283413732124,-1.6236377184505004,0.2682216209880602,-1.4586780360573857,1.6195341218800494,0.3305649385330972,-2.566159465323486,-1.604178331039818,-1.0860636508755532,1.2756139411146155
Express - Ich Tarzan Du Jane (Dance Mix 160 Bpm),Germany,1994,-0.47861147171398455,-2.2267576565495277,-1.9040883669272408,-1.218823526184067,1.4153254500560015,0.05251801846202584,-3.737968596666257,-2.273012260861156,-1.489675928197557,1.8236297186934245,0.20645401095901805,-0.8834669463831285,-1.040279129005659,-0.9948302285076764,1.2991916580448948,1.0579950132432592,-1.2107261195285215,-1.1819211409191717,-0.8187335788024265,1.1369892515872526
Extract - Affinity,Germany,1994,0.2891273535407528,-1.6606731016682081,-1.5163341653116316,-1.026345882304775,1.4426185960669504,0.3856223976977294,-2.1356587954950137,-1.0194564933131076,-0.836872248071047,1.5903106479023648,0.8876341150949884,-1.1443270610652307,-1.2580678616196115,-0.8192733642952621,1.1819456971194735,0.8494719013349238,0.035484661748839366,-1.200901100691265,-0.9275997244971028,1.3605057204053386
Extract - Line Of Depth,Germany,1994,0.545844785778029,-2.9218798705793403,-3.123315611220819,-1.2742161360805042,1.4576134759575137,1.037993678919716,-4.0394919687127935,-1.5811350166947724,-0.8160224506917069,1.2854968946481977,1.8950736072495986,-2.150963031973531,-3.031591670396499,-1.2994974748929384,1.169774469318362,0.5261825795339277,-1.9260683702168993,-2.5297307686772617,-1.1593716239056397,1.2238312899149275
Extract - The Story,Germany,1994,0.24945601708699347,-0.5670832004935998,-1.1893785168620066,-1.2493192218084308,1.6282384840937143,0.748209160336161,-0.9978884183846509,-1.2895530523144336,-1.1381887427203918,1.885872494386727,0.4441122293079107,-0.29413477137014676,-1.1639441332783953,-1.2443019220805136,1.4599539020694337,0.29444168818665745,-0.13307569856506818,-1.3137840559882294,-1.0056629888860285,1.2993090966602374
Extraerganza - Boys Do The Boogie (Upside-Down Mix),Germany,1988,0.07568322292447496,-1.4300776059076006,-2.43581342008103,-1.306965827617522,1.3255067053998932,0.9917175432434949,-2.6307462014950196,-1.597577269249772,-1.138807740273459,1.6203629704525995,0.4361116181886509,-1.2078187966193854,-2.017237018620899,-1.1698467723262653,1.236889182526222,0.8030876800569826,-1.1466296373590028,-1.3079599802799617,-0.8383037033564426,1.130857290142886
Extravaganza - Boys Do The Boogie,Germany,1988,0.36768147756731995,-2.08442671268387,-2.5622865094653795,-1.3661673392220999,1.7327218805954776,1.003283770788204,-5.350470621135834,-1.050016457578092,-0.9374037160370994,1.5808174352851505,0.49737643093935285,-3.0448088118162357,-2.024554279104072,-1.1069377769996798,1.365530276278161,1.1368700187665124,-0.31152757048405644,-1.7539032736624487,-1.0482583531190517,1.1912740986349197
F-X 1 - Testtone,Germany,1991,0.4599116940318654,-4.725455919266551,-2.3228592177192646,-1.2497095966357499,1.5613619616640313,1.2759396617256145,-3.4543614217664196,-1.2372585727736352,-0.7653183344643837,1.3696648254493935,1.1338906531323472,-3.957092183101759,-1.7932749683918194,-0.9911082322062504,1.3920753099414702,0.8159017803385563,-2.120861363886073,-0.9814670757642009,-0.4719024950865811,0.9299937140061945
F. Q. P. - Goa Mix,Germany,1991,0.6266448925633122,-2.528174056359852,-1.323221062688236,-1.219723114678921,1.4610834737424112,0.15616364767331364,-5.17010999931412,-1.902212344716257,-1.3210286294344364,1.8103931243794005,1.9948564783161369,-1.9802884753517547,-0.3821141876190158,-0.8956126297207503,1.2724114951668235,1.0625035354911219,-1.2991599143587034,-1.0307176627229346,-1.0763911842529745,1.2855324451915466
F. Q. P. - To Fast,Germany,1991,0.6169511815471094,-2.3836496488798504,-2.1333535032371427,-1.5357087734564099,1.8188293318813424,0.6876417940042522,-4.078764567657417,-1.037315377611036,-1.1009127110018524,1.90110721269214,1.3783347619086983,-1.1977703433346674,-1.2489544426806187,-0.9950134432880029,1.2569728816293395,0.5075104545497274,-0.7643168138700704,-1.734817915859217,-0.9614982117998652,1.2382702796740543
F.E.O.S. vs. M⁄S⁄O - D-Droid,Germany,1994,0.42530586020678246,-6.079316286428246,-1.1878270101465696,-1.1795269617944872,1.7957446136711082,0.8404668349414453,-3.9767892041531545,-1.4786345237628205,-1.0140585337573333,1.6264049686073385,0.6300197828369043,-5.706027631982556,-0.8448752821763877,-0.6553798139359842,1.1788071682522296,0.8923447928795099,-3.0279882859769094,-1.1012531088404687,-0.7994998139768715,1.215370174413857
F.E.O.S. vs. M⁄S⁄O - Raw,Germany,1994,0.6611797332583328,-6.295314723016467,-1.1480680795626343,-1.1516989711662382,1.8983552086841105,0.8678929955401022,-5.767927476685868,-1.6105551003253773,-1.2176437962731768,1.7420899960114877,1.4514978317946114,-4.663290437591645,-0.7254268084946309,-0.7310427408865594,1.241645448676758,1.906427912906746,-3.1607991944779856,-1.607715463295873,-1.1769458854944324,1.3828570732409855
F.O.C.  Friends Of Carlotta - Alles Klar,Germany,1990,0.5277058619498881,-2.5501123706446425,-0.8294339413851848,-1.290445387262362,1.519200015802665,0.6248170904553013,-8.414717760446774,-1.8303300135024438,-1.2622058906950349,1.6244698640700326,0.7889955242362581,-2.3687136109099605,-1.020152428592824,-1.2287193907077674,1.4719164044896755,0.6543314983815695,-0.8947518028331932,-0.7826182267059858,-0.8945322440799129,1.1664396088263396
F.O.C. Friends Of Carlotta - Fingerfoc,Germany,1990,-0.3090630136038628,-4.350045125020252,-1.5705458774040095,-1.2344499510609053,1.5799375978892545,0.1604180402157548,-3.12978278059341,-1.4243595309440924,-1.0744756693982742,1.5831903561348222,0.5512681208657213,-2.9413865449495757,-1.3077379246441052,-1.2735417120276082,1.5075459986934134,0.7645706514095117,-1.4751503170609057,-0.6113290293990999,-0.8338307842509355,1.1263312524270392
Fanatic Cracks - Lost Frenzies Of Rhythm,Germany,1994,0.05706438331532964,-4.074883246354589,-1.4031980943458253,-1.1955882311977741,1.6096451065455677,0.5640615896496767,-9.08747109435312,-1.1454344125880447,-0.8585625124684947,1.4961756059207936,1.1063805618044245,-5.379376998912831,-1.2216503226351525,-1.1236835991614396,1.3718736076412803,0.058921654684503166,-1.8886193180883752,-2.250762826979657,-1.251121105855142,1.2771552760170428
Fanatic Cracks - We Put It On Wax,Germany,1994,-0.8805762838901794,-1.4230388528943094,-2.5508059631967646,-1.2907630027246204,1.5552882852188683,0.22249275421272943,-4.302388399997441,-1.3309733083167494,-0.9915022327415305,1.6039641283333974,-0.07671986155830994,-1.272575883681963,-2.1654362101877327,-1.2203539366343268,1.484445570756828,0.05454295550196235,-0.12939058578320617,-1.8761665155118792,-1.0172322306326262,1.271909909595098
Farian & Mc Auley - Rikki Don't Lose That Number (Spanish Fly Mix),Germany,1994,0.19474969502904338,-1.9920356238032129,-1.4100625211012767,-1.3541891233018868,1.554582428573131,0.06294799246986867,-7.794621972822443,-2.43847606844298,-1.305278062135334,1.5018071313172379,0.8705877608716567,-1.1917808060394033,-1.4573551658309172,-1.1568899283103613,1.3481284790340098,0.4088003216568836,-0.5572799339066293,-3.471500812849737,-1.6620066546712513,1.4476616827597004
Fast 4 Motion - 100 Meter Final,Germany,1992,0.0905110507164944,-4.0518840358163715,-1.2836673740174662,-1.2638137093178843,1.4391551364105657,0.47528009466174825,-4.51136685745601,-0.9027211551146219,-0.914880791739975,1.5878010512682708,0.39160334877685643,-3.5892586684528682,-0.8559184526540625,-0.8689864293111059,1.4784213993278346,0.9127356828199863,-2.2733682258581793,-0.9156015487728982,-0.6430551758162047,1.1252650352478124
Fast 4 Motion - Happy Samples,Germany,1994,0.5531377460423212,-3.1845188378022544,-4.420532474183531,-2.443462489535864,1.8227535323947424,0.9397609909267861,-2.9341070368408917,-1.588129082108444,-1.2585737061993028,1.685272669254453,0.7026448257855062,-3.3909862401571305,-5.290283540838476,-2.3226588339367833,1.4377202613991669,1.1813558894621223,-1.9734222388978806,-4.631298130454192,-2.0242977273095186,1.5152189084465169
Fast 4 Motion - Hardcore Baseline,Germany,1992,0.0881499315552596,-6.541518553855965,-1.7873994847665926,-1.4359944934728066,1.671383286596157,0.40234430435932195,-5.8154312298055535,-1.1231560804277183,-1.0153718340984539,1.61044288529922,0.2457748729779681,-3.8363327302294246,-2.3348715608525765,-1.2933995220015104,1.4416898215639828,0.35163516305698794,-3.605702628103443,-2.509231260816999,-1.5064796246603362,1.2569656833587701
Fast 4 Motion - Practiceroom,Germany,1992,-0.7188977537904253,-2.0248528605218086,-2.4366010702900334,-1.3193299099827145,1.6647565551086814,-0.08077990692634147,-2.530128254460188,-1.6558079736305638,-1.1272796855839142,1.677986466228278,0.1891857156494871,-1.597513972160165,-3.0199238607324257,-1.4215330851512697,1.4031853695153755,0.7107661802979116,-1.4703201217705393,-2.7815237329399705,-1.4608862984030768,1.141194949944465
Fast 4 Motion - Reggae Shades,Germany,1994,0.3187798628605854,-2.0468469169329144,-9.00623912751408,-2.6136750636281736,1.5852297438797005,0.8524000616087392,-4.598988234949441,-2.5923560917665225,-1.5352899207786772,1.5219283968056092,0.45548359271332167,-2.1167690808115536,-6.533007333263186,-2.2713929005968523,1.4500564095772692,0.3036063900853188,-1.5688867637808293,-7.5448235342670875,-2.3877603134696987,1.5132573881142173
Fehlfarben - Ein Jahr (Es geht voran) (12'' WestBan remix),Germany,1990,0.782336528764883,-2.4730756794597575,-1.582664010198697,-1.303589260736704,1.7044039805808198,0.925704337227575,-5.09230081614071,-1.5004689199981558,-1.0590271897839827,1.5078138288042928,1.4596161699749421,-1.7791726678653579,-0.8301318007515631,-0.9051439575984117,1.430531473274791,0.7288981605895252,-0.5698916872294723,-1.4404441645073056,-0.9227547542965578,1.2979218964284989
Feldmann - Audience No. 1,Germany,1994,0.8981140802563963,-1.2211837241639354,-0.3344501430937138,-1.603507542711837,1.6158526689272374,-0.1342942701285643,-2.1969668990349756,-1.8136767879736588,-1.3520407539091686,1.6315966638160686,0.7210858124717764,-1.233436207922343,-0.9027170305005984,-0.9140258048143246,1.2784013052653738,0.9774617753885388,-1.4193977290229034,-1.2792780239633406,-0.951985039399785,1.257021993941323
Feldmann - Audience No. 2,Germany,1994,-0.642200487201374,-4.204259595753074,-1.7792355592626392,-1.6300841668651835,1.7578994982287965,0.48941848712536307,-4.8976045866895195,-1.1198358282809722,-1.4861027978415984,1.9625823926789034,0.35239419281707146,-1.4648139848032387,-0.9669140506228373,-1.0253214515051938,1.3152879716492136,0.7228715621797888,-1.6106345945853136,-1.1668832746205622,-1.032086190604964,1.4092991170516707
Fiction X - Yea-Ho!,Germany,1992,1.3875503249775867,-4.679158336632573,-0.006158587059652491,-1.0745472653779617,1.568317252657311,1.5937880034296805,-2.763273048235229,-0.5503920182258843,-0.8076243254330233,1.5498388149387519,1.1149827690625247,-5.3853872934337845,-1.540866655117177,-1.1618627624368858,1.3814980195446471,1.1488127587258088,-1.1158926462013523,-0.6122224244798044,-0.6967167666047556,1.272732100415093
Final Fantasy - Control Your Fantasy,Germany,1993,1.0027962751469626,-1.3283909401288492,-0.7963577976830507,-0.941997350420029,1.4721785079008212,1.476057491939373,-1.2363558974466136,-1.1708076545037824,-0.9375795838409015,1.483062124917714,1.0145033310959422,-1.2054164879793614,-1.091495937927286,-1.2039328175588349,1.4471919303718872,1.3589079219626312,-0.8692393998319068,-1.020479807371837,-1.040978999004696,1.3740138789561154
Final Fantasy - Sometimes,Germany,1993,0.36503142844967756,-4.948969468205901,-1.2704881957272798,-1.0694863920368012,1.44222087266294,1.2416257524002792,-4.261849860623799,-0.6685089699836633,-0.6567070964628238,1.6637597100870978,0.6358623481267611,-5.535782692432692,-1.6075473306735524,-1.1592839823517325,1.4671013988343176,0.18845076108320766,-1.7458345254959047,-0.9707720166953019,-1.0309655420905375,1.4583230478673634
Final Fantasy - The Sky Is In Your Hands,Germany,1993,0.9329852952789297,-2.09178386977065,-0.4199362708705193,-1.0074132274203187,1.6129119600456656,1.2813482696241956,-4.297584967194654,-0.8517093239810098,-0.5618464126933606,1.2013548093631254,1.097339183451227,-2.2813816045182906,-1.0845395815197834,-1.219172853568834,1.4466979515965466,0.4929191065049244,-1.1960775026723622,-0.9777265017356411,-1.1199291392640698,1.461133120836368
First Patrol - Nightmare (Extended Dream),Germany,1989,0.5651331020745344,-1.52788121013684,-0.9325093643714994,-0.97194255961642,1.403207723299868,1.0818751543671126,-3.2921314052830684,-0.9424259893800785,-0.8363618376736238,1.5336992107555691,0.709274783169614,-1.4556080400404532,-0.9603575310098501,-1.0016790937151965,1.3832705012209705,0.7696350121791257,-0.4652025288554105,-1.4259644663056692,-1.0539441090636361,1.279539870712899
First Patrol - Nightmare (Freddie's Mix),Germany,1989,0.5509553872465132,-1.3500587827483128,-0.8236671449973891,-1.3019219921042913,1.7001320606953505,1.0309911300958972,-3.0233125984347295,-1.2712307194071029,-0.9791995753117649,1.5455522656941547,0.656111585374714,-1.3622550685604589,-0.8686379652503076,-1.0666004751329856,1.4444844395749397,0.744573693105582,-0.4790666468915878,-1.3552533876790203,-1.0820245832808368,1.3566916212049256
Fischerman's Friend - Dogpolice,Germany,1989,0.4079210187719303,-2.4708697530179955,-0.5755257735184103,-0.6656543236799697,1.3360883886117514,0.7388697616912642,-10.650628655757739,-0.36503741227646086,-0.5121996030117373,1.5458589027042964,0.639079223052313,-3.574592368332628,-1.0179875583826679,-0.8837427982053964,1.2518164553044202,1.3710520632966299,-2.1000082957970414,-0.25889411420322167,-0.7040144408809426,1.0791012366706312
Fischerman's Friend - Don't Panic,Germany,1989,0.22613689024566164,-1.6277839885701002,-9.379879908464824,-3.017649353313835,1.5911077414380275,1.012481904421152,-1.8520056933078426,-5.868489552470276,-2.6624937038416276,1.6657533429749667,0.6192814575364917,-1.1958730170501888,-8.775963937944015,-2.77726716999766,1.4478694859155914,1.2213455582138921,-0.5184595362947539,-4.787345612928951,-2.1571089931898646,1.341014377298217
Fischerman's Friend - F.I.R.E.,Germany,1989,0.9456242495458566,-0.9753935637295095,-0.08891422352746003,-1.1637223835272603,1.5354100471466914,1.0489891419978115,-1.9688446197016127,-0.3682152853040826,-1.0484682897192585,1.6693125564218765,0.6648606633312274,-1.022489636504647,-0.6840853768950337,-1.3559834911321162,1.5767297445976958,1.099203432499682,-0.5840263908631587,-0.08156922087180603,-0.8090290067961481,1.1243124347806577
Fischerman's Friend - Let's panic,Germany,1989,0.17334900809293158,-1.7808607447736513,-7.629723131329865,-3.470953146152872,1.5210499758745695,0.958928730008664,-1.864435748239184,-5.475740583480968,-2.7401019750500715,1.5694678074308217,0.7197884696031654,-1.1527710824380488,-7.181065944680718,-2.987971823944616,1.4350787572203703,1.3507960370836087,-0.3982519816391802,-4.663055360019513,-2.426757379603289,1.3087279650997008
Fischerman's Friend - Let's Panic (Hypno Style),Germany,1989,0.0858449456727937,-1.5644747445912743,-3.3416369706511357,-1.6216392582248997,1.885241491571093,0.9617191035511172,-1.6494605691010527,-1.9907057257763672,-1.2332161958338008,1.6437606239542444,0.419032000530405,-1.4798346394999986,-3.1583653340370392,-1.3038244022404575,1.3345667945569635,0.958847606026732,-0.7286585577241607,-2.6327610931662595,-1.176840597670706,1.2351740295910656
Fischerman's Friend - Listen To The Teutonic Poke,Germany,1989,-0.42485218875922975,-2.2899745333023453,-2.5895380921094535,-1.4004550444553392,1.4519985513651052,0.22711076917003684,-2.5700360675227634,-2.0340100108402885,-1.2468788187245479,1.577443024128878,-0.03800849789341741,-1.259281083093691,-2.3581107172396125,-1.1765424405600449,1.3225066040256679,1.0395646347472416,-0.06426743993583761,-1.0216975244895001,-1.0252071350500607,1.3518400671208792
Fischerman's Friend - Money $,Germany,1989,0.041832151640665664,-1.3260180367700662,-1.3442033657598027,-1.2053299715380235,1.5949034280680086,0.9808953773846507,-3.668552192047731,-1.0788714824304202,-0.9007020074581022,1.4942205922701146,0.41847861249741275,-1.417012217920121,-1.1854358901947883,-1.2591747561991942,1.4844924589508761,1.4624350585181427,-0.34616311526605525,-0.6423139185461684,-0.8630488439152461,1.2004681021073071
Fischerman's Friend - Money $ (Orbital Club Mix),Germany,1989,-0.15311605321581695,-5.497272254328005,-1.6624389218682671,-1.2336738115461838,1.5889580429933656,0.865071200775614,-5.786107016256262,-1.104027662834444,-0.8507001098500536,1.430964804843101,0.464477514825514,-3.024787738395059,-1.5172415457033024,-1.19347881192017,1.472023827983409,1.1045122976960289,-1.617363320936682,-0.6335526796015347,-0.9545203236165036,1.2209038752501706
Fischerman's Friend - O'locco,Germany,1989,0.05996700172905637,-3.466605255738428,-1.5212661130746254,-1.100268960572354,1.5760685106248058,0.24545226206358925,-4.310127374995593,-1.6487416059470112,-1.1113934135933439,1.6194688431880064,1.0145880567242438,-1.9801295677699438,-1.238507125836811,-1.0406865170258373,1.4921515444009916,1.6090552353478622,-0.26484731230729547,-0.7889577661771653,-0.5790591204740622,1.071441687838123
Fischerman's Friend - Teutonic Beats (Teutonic Fly Version),Germany,1989,0.553144324419981,-1.8915506108270432,-0.9193684410008851,-1.1504982386756952,1.5296245861935451,0.8508341385361833,-3.75806563963197,-0.9615421522350106,-0.8385318619508854,1.3502083758263366,0.5996398998581723,-1.157405095630857,-1.237518254835772,-1.0132482595771253,1.3511384177588683,1.011617477586125,-0.39723827046425225,-0.578005389357683,-0.6010609774456985,1.1357234303496864
Fischerman's Friend - The Visit,Germany,1989,0.431609289220124,-2.6677087146975453,-0.6288445173510537,-0.9770342062167374,1.4973342706319939,0.6988344455242319,-5.458650075779948,-0.7334598805945464,-0.9091122395203387,1.5539019216483607,0.7365783020721458,-4.499904891925366,-0.7519039336064256,-1.1518044204591105,1.4220130862511307,1.603249762663071,-5.093730700357953,-1.8241777761715519,-1.1720110393019876,1.223361071683686
Fischerman's Friend - Theme From Fischerman's Friend,Germany,1989,0.5629682899406869,-2.3110977811037285,-1.1721786030090473,-1.3534924796926644,1.7282304632757863,1.0967177631610607,-3.577134005080415,-0.6187004944055158,-0.7434417829542037,1.4692055521671896,1.096624297345216,-1.6574438137240668,-1.3813551045949182,-1.1447104129644903,1.3400077277491853,1.3042940868278001,-0.04081806033676532,-0.8816714430394963,-1.0169255461288373,1.242373772312384
Flex - Acid File # 1,Germany,1994,0.5445899901708295,-5.952595881984359,-4.776245886006563,-1.7442383185957053,1.5780625431980253,1.2801484747543563,-11.1392605485388,-2.4574180886229655,-1.458653530642307,1.5343207490542052,0.7828990223936233,-4.755740279863846,-3.2575575958148537,-1.3480517350732364,1.1167597725143321,1.1977799637079785,-3.2103402173482194,-1.74924509015972,-0.9192978700636127,0.9420042733624602
Flying Forest - Afrique Noveau,Germany,1994,-0.7601309009394356,-1.7621399689963153,-2.51993328167292,-1.2470183795342824,1.5717837263756067,0.3029645669425856,-2.796029663554327,-1.2981542632671939,-0.9273836539725856,1.6482000955726284,0.9440095502350144,-1.0153850723006377,-1.9221548408009013,-1.1984929809085658,1.5082143957001877,0.1913009006296977,-0.20100395256425208,-2.157753080962636,-1.1852689428865235,1.1422390988201576
Flying Forest - Cyberlove,Germany,1994,0.09728045576926693,-1.3438035988649022,-1.2255639579090876,-1.1516529179781867,1.651944129108957,0.8508706822789592,-2.4670017464571417,-1.4751374580219065,-1.0793643917029065,1.829086270969607,1.183362194497225,-0.7425179577206006,-0.351349840566346,-1.0846985724489515,1.3657397231573711,0.7147072954506373,-1.6682003613084566,-1.9793796107510595,-1.1661770123672481,1.451740060383086
Force Legato - System (v.2.0.),Germany,1989,-0.1948987073025912,-1.2538009208001466,-1.6196882340949794,-0.8878187262873857,1.2933806523263904,1.1743788538542101,-2.906895604316534,-0.48471422659963476,-0.8527541487206274,1.6846200036382413,1.002220570087517,-0.8495003008819382,-1.0573118395064398,-1.0753618559271898,1.378933833724413,0.17354864970423875,-0.5848114321048559,-2.117112022345657,-0.9092968007596537,1.2099859764943255
Formicula 4 - Formic Acid,Germany,1991,0.5736536105061657,-1.956780924847628,-1.5825207590475847,-1.3418328945705513,1.7357036215162216,0.973736412105692,-3.277053812748121,-1.2710436487009944,-1.0687539925229785,1.7073211280505738,1.6361238236152105,-1.3801701297166415,-0.9379742258604865,-1.0727011660684482,1.4017391906822225,0.2898024670387305,-1.4978458137835535,-2.2169980694556455,-1.1250242897302838,1.2347609504127939
Formicula 4 - Stroboid over,Germany,1991,0.369594941130729,-2.0913070217104335,-1.0806439592495531,-0.9120627138727019,1.438066034703791,0.7308910826674186,-2.256584484593141,-0.3851080185508883,-0.4163826895176742,1.3528599928528182,1.5816334230480822,-2.517548936918116,-1.6426537582995693,-1.1810545567271147,1.4136686897297734,0.8462083158617292,-0.7549098661189292,-2.255043371036445,-1.2966066827399332,1.393775077580548
Frame - Trance Tip,Germany,1994,0.18062674478205348,-0.8269492236834506,-1.0249929889651168,-1.144216346444966,1.6026655952779354,0.5308873287287645,-1.3067755478297145,-0.7077843849275574,-0.9002565889536673,1.7999832572461703,0.8022269780542247,-0.23833612402197837,-1.0240276904550487,-0.930276264195741,1.2323023127823882,1.074442906079651,-0.45677851723765844,-0.6583640527008393,-0.7818968871409662,1.2591664928090998
Frankfurt Terror Corp - Mr Dabolina,Germany,1993,-1.214875872823093,0.349117893038206,-3.26672634077812,-1.384703908163852,1.404770260174704,-0.5716965825614087,-0.9726329327843711,-1.9999412545100932,-1.1940759165572123,1.4446851492883932,-0.5569175302216278,-0.17137207841210164,-2.887993691318163,-1.459072277429378,1.5083023524083479,-0.5209827708009933,0.19943458246950083,-3.2646697877558593,-1.17612628758189,1.2272844049508929
Frankfurt Terror Corp - Steal It & Deal It,Germany,1994,-1.0306927335511777,-1.7225357969298676,-2.1856792954121085,-1.3398320988303725,1.6636744239329793,0.30240207804142477,-1.059718143265437,-1.213129463596462,-0.9436379612714547,1.557037504243648,-0.234468118233711,-1.9941215361823816,-1.8038878974208927,-1.1641859072410534,1.3479316376544979,-0.5072508463577203,-2.4378524609478,-1.8985555098553806,-1.0671166192521107,1.1818777708702566
Frankfurt Terror Corp - X-tra Hard,Germany,1994,-0.6991504520167315,-1.0922043621134863,-3.1102886803714336,-1.4149771232741581,1.2845247547414458,0.22855205849659574,-4.11157599237793,-1.3187752134049313,-1.0416738849953358,1.6426914962966763,0.0931155806729416,-0.49064760764938387,-2.839170169372198,-1.5492196377395036,1.3716032263571654,-0.4031321181184592,-1.709780313970097,-3.265744320965037,-1.4285832989530423,1.3312038372402641
Frankfurt Terror Corp - Yo Bitch! Suck My Dick!,Germany,1993,-1.0954147330767652,-4.707824341352809,-3.350548699878811,-1.6607488590159405,1.6591238756494293,0.8020310792825172,-3.849152049703914,-1.8606833276936157,-1.232930938976156,1.5093068404615286,-0.6170174458550279,-4.4858918285449745,-3.1266356153230683,-1.4896298347760872,1.463360151498201,-0.0980187902525708,-3.6008550289924464,-2.7134856884057346,-1.2896216541515806,1.26553732453633
Freakazoid - Asphalt,Germany,1994,0.10574422277595712,-2.4832923319376987,-1.5320795454278249,-0.9387269752419594,1.3737786062074002,0.8040999173870069,-2.519438682618038,0.04226994353065032,-0.4418322415706552,1.405634279128593,0.9660002178818534,-1.7066945562215001,-0.7825834238919358,-0.9221042483798345,1.3137087481311633,0.16307339168318083,-2.3226343528983735,-2.0303331539095106,-1.2056183054815643,1.1168100050862546
Freakazoid - Listen Carefully,Germany,1994,-0.23539876157067666,-2.54626976086183,-2.124213266204648,-1.1724503640897341,1.431410435676451,0.5460552610192837,-2.1863443753437912,-1.9010364016081323,-1.3045415459052692,1.504249717041725,0.2917504507272422,-1.0807150072442997,-3.990114969132415,-1.9788967700266282,1.5045309608777269,-0.10912620119915084,-6.3593401562304,-1.8307456741467703,-0.932240880356717,1.2066065753255721
Freakazoid - No Breax,Germany,1994,1.3218322695809357,-0.5616829476001884,-0.21396906176141922,-0.7261988688762261,1.3867644162896222,2.0724053958746986,-1.8031284476989635,-0.4421326852875625,-0.3893505214166735,1.4160927115596091,1.6612769177901638,-0.33813640422882874,-0.1586484246090642,-1.0505713209681322,1.3668313093053406,0.9909172852368335,-1.1560824937767487,-1.4300845943104068,-1.0610662897701428,1.205012280748351
Freakazoid - Sobstuff,Germany,1994,-0.5861795797371429,-1.6482686429286688,-4.8384606745966865,-1.092799998766798,1.215547028916973,1.2236170468781093,-2.5908294173878508,-2.2300452237144883,-1.1064679763917342,1.3445165994825872,0.43699524936960393,-0.9814122316596884,-3.8008611178290157,-1.3125476190873417,1.1645873166517382,0.38319532322902,-1.8814709163193137,-2.1934907981787783,-1.0969362685126376,1.056292930018357
Free Base International - The Futureworld (66 T Remix),Germany,1991,-0.8634221226310398,-4.494467478517931,-2.912663629454044,-1.3228536458113402,1.59458878924914,-0.45542030396266386,-6.755407399163913,-2.292453569663138,-1.2197300075444355,1.542240711143931,0.5089804045417677,-7.52484955064997,-2.2930598732707,-1.2283347790698247,1.3227287188202068,0.42554281104136565,-3.7235390671789848,-2.203113518684664,-1.2067343059886206,1.2732013267647708
Freebase Factory - Born To Go Crackdown (12High-Mix),Germany,1990,0.7447874074091012,-2.9385737887906513,-0.35018765628537535,-1.2772811373208475,1.5061765715273745,1.0781710151344714,-2.084982696521012,-0.3194165353344137,-0.8510664755263455,1.8487911498620568,0.7048538562034807,-3.5867849690149383,-0.5221072027234925,-1.1524514288918037,1.4793107992546068,0.6999131938499972,-1.17892389403762,-0.5885118669077715,-1.1908350710574571,1.3856972439759494
Freez-E-Style - Doom Dancer,Germany,1994,-1.4171549762089217,-0.34168819469908773,-3.4558165713124525,-2.936044811329748,1.7855564770684993,0.8009153154361959,-1.856402953839541,-2.149761193492973,-1.7581695765734968,1.5053304544188963,0.1468725050222051,-1.0345427589526226,-3.3857121392856926,-2.8775513513729662,1.6384103766093143,-0.4691827610389513,1.504761616838763,-3.119705445407202,-2.5707739520980515,1.4933395845560806
"Freez-E-Style - Enter The Gates Of Darkness (Stay Strong, Raise The Flag And Spread The Spheres Of Light)",Germany,1994,-0.554277418478619,-0.8415052769731168,-2.1125208595612923,-1.604508466855849,1.6943054095760652,0.005662904946050176,-2.6050553605928144,-0.9691126570580594,-1.0134593748507081,1.7018507693530545,-0.7146947752139531,-0.6955999544149917,-2.5383878044195973,-1.3825113659642374,1.4798017943754662,-0.040018547486682085,0.19512048178364927,-1.0730441909497457,-1.2517595827604173,1.3150416847641246
