,PhaseSpace,ChannelCorrelation,PeakMeter,RMS,CrestFactor,PhaseSpaceLow,ChannelCorrelationLow,PeakMeterLow,RMSLow,CrestFactorLow,PhaseSpaceMid,ChannelCorrelationMid,PeakMeterMid,RMSMid,CrestFactorMid,PhaseSpaceHigh,ChannelCorrelationHigh,PeakMeterHigh,RMSHigh,CrestFactorHigh,bpm
0.0,0.0075,0.5774594384091375,-23.646173061537226,-36.710423152408964,13.064250090871738,0.005,0.627656026344998,-29.85134290775698,-34.43312848012753,4.581785572370549,0.005,0.26599093692750414,-31.158992365654896,-45.97465328638903,14.815660920734132,0.005,0.20722197882112073,-33.45401534385403,-91.14320970078137,57.68919435692734,178.20581896551724
1.0,0.0075,0.7746239015298179,-23.609414519379428,-24.154352843359884,0.5449383239804568,0.005,0.08386012539454811,-34.448066440569335,-38.46209047481419,4.014024034244855,0.005,-0.30204622887337085,-40.68652758842382,-48.22957480228993,7.54304721386611,0.005,-0.003353470126026172,-48.939414940259894,-64.89718139259354,15.957766452333644,178.20581896551724
2.0,0.01,0.9364080319876511,-24.193496281524713,-28.299466635841757,4.105970354317044,0.005,-0.360485050163134,-32.69979937562529,-35.28743730408295,2.58763792845766,0.005,-0.7043278773262149,-36.69874281085046,-57.70100576229828,21.00226295144782,0.005,-0.1658369990812989,-46.34601595165515,-78.43380084379274,32.08778489213759,178.20581896551724
3.0,0.0075,0.48792667014723845,-24.921493012881992,-25.33206396592781,0.41057095304581637,0.005,0.30558136259284086,-31.25099214543017,-32.5639751834943,1.3129830380641287,0.005,-0.7824533034631834,-38.6539675129198,-66.42087514766014,27.766907634740342,0.005,-0.18037597222411905,-50.203770893358886,-60.183252895292384,9.979482001933498,178.20581896551724
4.0,0.01,0.5313899971861296,-20.590968704816454,-21.736013032456654,1.1450443276401998,0.005,0.6496474554790967,-31.532822761479387,-44.1588551074345,12.62603234595511,0.005,-0.26119146349225686,-41.50254526400125,-58.589480976157276,17.086935712156027,0.005,0.1301306005225814,-48.25367091736546,-59.94455050869077,11.690879591325306,178.20581896551724
5.0,0.015,0.8173901598020643,-15.22682850462023,-15.22682850462023,0.0,0.0075,0.7706585538219998,-24.879391490622453,-27.262044121711074,2.3826526310886216,0.005,0.963213265585802,-26.8603633792587,-36.361557349534735,9.501193970276034,0.0125,0.8017366071370685,-18.780760147238176,-25.180901644547674,6.400141497309498,178.20581896551724
6.0,0.0625,0.9752388263949506,-3.327919309173264,-15.096461252313704,11.76854194314044,0.015,0.9714765018867615,-16.5830500747644,-48.8469619671712,32.263911892406796,0.0675,0.9935733338538927,-2.9346559664306056,-26.742278406303942,23.807622439873338,0.03,0.8942492183023417,-9.40761104754585,-27.647558559718806,18.239947512172957,178.20581896551724
7.0,0.0575,0.9565175588706893,-3.704568870636537,-18.46005965561055,14.755490784974013,0.005,0.659555209917318,-33.5069400937386,-40.8812321794513,7.374292085712703,0.0525,0.9807012388409557,-5.165187839161205,-18.137869024420116,12.97268118525891,0.035,0.934116783696407,-9.021319925537588,-11.168682058947654,2.1473621334100663,178.20581896551724
8.0,0.055,0.9602612148960299,-3.532725610093863,-22.973060097952114,19.44033448785825,0.005,-0.1060241670964913,-35.701563120351096,-39.76835476232828,4.066791641977183,0.045,0.9857359335322743,-6.083331613082887,-69.5991258065774,63.515794193494514,0.03,0.9547738153471872,-10.97189844321556,-35.03081739250016,24.058918949284603,178.20581896551724
9.0,0.045,0.9211772821305236,-6.999461774105366,-13.113775738915292,6.114313964809926,0.005,0.5073407535468032,-38.3281056540432,-49.04933739724696,10.72123174320376,0.0325,0.9930863197617014,-9.757176109243401,-22.241034522758767,12.483858413515366,0.03,0.8411111741140399,-11.425380556357773,-13.95850724824258,2.5331266918848065,178.20581896551724
10.0,0.035,0.9149860203290435,-8.556249540146217,-24.42407360661376,15.867824066467543,0.005,0.629401026222165,-30.248430263837545,-30.419280999939705,0.17085073610216028,0.02,0.9956468482961738,-14.165754690377405,-27.65826565429203,13.492510963914626,0.0275,0.829762479164149,-11.787390810128764,-44.25680194319425,32.469411133065485,178.20581896551724
11.0,0.015,0.9398649161452698,-17.360749948900956,-26.137583564221487,8.77683361532053,0.005,0.9587267624922501,-27.600260141862506,-31.981102565179683,4.380842423317176,0.015,0.995939563586143,-17.565265496788488,-31.44466916239889,13.8794036656104,0.005,0.4658636966480877,-33.39438597244596,-51.184550704788776,17.790164732342816,178.20581896551724
12.0,0.0275,0.9124551250543211,-10.525623697578123,-20.06804879197137,9.542425094393248,0.0075,0.8859777996224489,-20.84627573117469,-33.43834347117628,12.592067740001593,0.0225,0.9930017903711535,-12.597784070460254,-20.85042109479087,8.252637024330618,0.005,0.6612298701278606,-28.301224923627416,-51.8246329115686,23.523407987941184,178.20581896551724
13.0,0.0675,0.9688360656838167,-2.9499106286695556,-23.757389382043755,20.8074787533742,0.0275,0.9891199424587456,-12.005109113581314,-38.11876204458625,26.113652931004935,0.055,0.9939772346669774,-5.006328141197934,-15.097269723839602,10.090941582641669,0.0475,0.928546195581555,-6.898402242512307,-15.418246307211996,8.51984406469969,178.20581896551724
14.0,0.0475,0.9368310642513339,-6.634401303469186,-21.50266426221167,14.868262958742484,0.005,-0.057163072864689746,-31.186819731473992,-35.195892283683584,4.009072552209592,0.0275,0.9909641869771679,-11.046732386055593,-39.104187822341444,28.05745543628585,0.04,0.904731290232048,-8.28011714098483,-36.60226077562455,28.322143634639723,178.20581896551724
15.0,0.0275,0.8264545716097226,-10.170267167535052,-44.819704215814326,34.649437048279275,0.0075,0.6308085080102124,-25.93340226154901,-38.21365817307085,12.280255911521838,0.0175,0.972569635080202,-16.00766198194261,-41.32315382825993,25.31549184631732,0.0225,0.8545792635696947,-12.369471596652616,-36.56484383562151,24.195372238968893,178.20581896551724
16.0,0.0075,0.2999342863165712,-24.990021291460454,-34.52385101232983,9.533829720869374,0.005,0.44334926516370177,-27.628048549816505,-46.05551110448738,18.427462554670875,0.005,0.8748819000806419,-31.130986964118268,-66.58546015206593,35.45447318794767,0.005,0.7023353545480637,-30.574302697656528,-44.599413901232,14.02511120357547,178.20581896551724
17.0,0.0175,-0.04824658257981109,-16.099232128331472,-25.111261763201465,9.012029634869993,0.005,-0.5610782421796597,-32.00489255328107,-39.48196376217013,7.477071208889065,0.005,0.38374926306003504,-32.63606293301467,-73.15989726172121,40.52383432870654,0.0125,0.5672089320082574,-19.77149566034345,-37.344063787673186,17.572568127329735,178.20581896551724
18.0,0.0125,0.1796869838683229,-17.197928997135794,-37.257746688127526,20.059817690991732,0.005,-0.48921144135926414,-31.528952043863075,-33.0239464707672,1.4949944269041247,0.005,-0.392116761418443,-34.1081228906122,-54.87936261878697,20.77123972817477,0.01,0.570836817588145,-21.093934471442047,-53.96806669032135,32.8741322188793,178.20581896551724
19.0,0.0075,0.5430995419607876,-24.193496281524713,-48.68557007913512,24.492073797610406,0.005,0.4299166064631823,-31.903005742296706,-39.658136995767684,7.755131253470978,0.005,-0.6756816249300619,-35.32716285699297,-39.8447924296528,4.517629572659828,0.005,0.5177206009695137,-39.33869783130679,-54.75268736616069,15.413989534853904,178.20581896551724
20.0,0.0125,0.8974385010901748,-19.956534309489246,-26.04969835133565,6.0931640418464035,0.005,0.40156445824118714,-34.682680960883594,-46.65546471584466,11.972783754961064,0.005,-0.7069358074175277,-35.353072392936646,-47.45902899855784,12.105956605621195,0.005,0.5799492118999733,-42.70956251035421,-60.99369009788889,18.284127587534677,178.20581896551724
21.0,0.0125,0.8303797524172601,-18.782254943652955,-23.76485421605865,4.982599272405697,0.005,0.295550476300764,-36.59388274797233,-48.32072103913947,11.726838291167141,0.005,-0.4971068861448558,-41.200495548635594,-48.66131594616835,7.460820397532757,0.005,0.24315745255301868,-43.645656225525926,-73.6211287871186,29.975472561592667,178.20581896551724
22.0,0.01,0.9526743486484698,-20.029098438056025,-23.47113611568695,3.4420376776309247,0.005,-0.3469631094732019,-36.142637037625306,-75.2270066211866,39.0843695835613,0.005,-0.667973627079418,-38.54295372506808,-58.99088433675616,20.44793061168808,0.005,-0.1753328164844049,-41.96588479720036,-59.3528856701138,17.38700087291344,178.20581896551724
23.0,0.02,0.8969765100481478,-14.247360339688871,-24.154352843359884,9.906992503671013,0.0075,0.4357339435145087,-24.60674332408579,-39.9776554892006,15.37091216511481,0.015,0.9677108054546136,-17.023050096750097,-19.93155405883116,2.9085039620810633,0.005,0.47143296421401626,-36.78758828643156,-64.22180549761877,27.434217211187217,178.20581896551724
24.0,0.0375,0.961340935591803,-8.34870062577963,-11.135351162505305,2.7866505367256753,0.015,0.9888303590457259,-19.916792460670607,-38.28481384908719,18.368021388416587,0.0325,0.9962034575532925,-9.639735127155742,-14.154086741974421,4.514351614818679,0.015,0.9398779857185943,-19.02938415313495,-33.8842238566193,14.854839703484352,178.20581896551724
25.0,0.065,0.9730305873780273,-2.981928211372089,-19.147533101673243,16.165604890301154,0.005,0.251854665639927,-29.881522545546098,-57.65350159531483,27.77197904976873,0.06,0.9846575669352958,-4.277628774507715,-12.814701844714339,8.537073070206624,0.0375,0.9562859705491287,-9.05992256985809,-24.445081304464313,15.385158734606224,178.20581896551724
26.0,0.0675,0.9572756818547644,-2.5013575003235817,-15.29134533545349,12.789987835129908,0.005,0.5717815496683495,-28.250482224907827,-30.85959112186282,2.609108896954993,0.05,0.9922335417141632,-6.288597088460762,-28.42176514212928,22.13316805366852,0.0325,0.9229857077990281,-9.123664701822479,-39.367494486499425,30.243829784676947,178.20581896551724
27.0,0.045,0.9655940717829482,-5.343701223513056,-30.72303845823194,25.379337234718882,0.005,-0.8571609608888324,-27.452622812714033,-43.262555118173715,15.809932305459682,0.0425,0.9943720318582714,-7.578198855026051,-38.47429933423171,30.896100479205657,0.02,0.8838706667691006,-15.565063489162847,-47.784935115647905,32.21987162648506,178.20581896551724
28.0,0.0325,0.9594803331985071,-8.978673814047447,-22.560319222306376,13.581645408258929,0.005,-0.39774043410616033,-28.00349589980131,-43.94155300701065,15.938057107209335,0.0275,0.9954875236954682,-11.255546187784649,-15.224859785649585,3.969313597864936,0.005,0.6611168979648577,-28.389616775605795,-36.43828043141701,8.048663655811218,178.20581896551724
29.0,0.05,0.9289058923634975,-5.124353227979582,-16.028452124291757,10.904098896312174,0.005,-0.4945674944653502,-28.178034181361763,-28.80051397312888,0.6224797917671161,0.0425,0.9919975679440106,-7.015590001256361,-13.06884846345929,6.053258462202929,0.02,0.8456285137106596,-14.858457824092653,-44.01996125614193,29.16150343204928,178.20581896551724
30.0,0.0525,0.9513818366882845,-4.201346496924268,-65.07644854260337,60.87510204567911,0.005,-0.5786137403886049,-26.730999314810504,-55.146710891276584,28.41571157646608,0.0475,0.9900294726224713,-6.168926364033654,-29.95129466279545,23.782368298761796,0.025,0.8509372553257595,-12.447473963413415,-52.6450174586057,40.197543495192285,178.20581896551724
31.0,0.025,0.6265647025813168,-10.607334973305154,-21.688838907180816,11.081503933875663,0.005,-0.13712724935185727,-34.316252018897714,-50.97690621158135,16.660654192683637,0.0175,0.9791246796032046,-15.486994147098269,-30.162630048214645,14.675635901116376,0.0125,0.7706067347767224,-19.55553897568074,-39.54802872426371,19.99248974858297,178.20581896551724
32.0,0.05,0.9627554029822123,-5.67323156605079,-17.632942969675533,11.959711403624743,0.005,-0.5731206052957618,-31.175258981481484,-34.553161871726225,3.3779028902447408,0.04,0.988977318899731,-7.461115072893638,-14.93685922137422,7.475744148480582,0.025,0.8389791601709468,-12.773572127337376,-41.581312025852846,28.80773989851547,178.20581896551724
33.0,0.02,0.8810195822129623,-13.642272006128893,-29.17275737689188,15.530485370762987,0.0075,0.5703728211123021,-24.431316534093664,-33.98096023550141,9.54964370140775,0.02,0.9736616027515235,-13.227071755663244,-62.060483893989655,48.83341213832641,0.005,0.3757654578319161,-28.51341001260481,-49.80653609704915,21.29312608444434,178.20581896551724
34.0,0.01,0.29387931613961044,-20.590968704816454,-79.05584908283379,58.464880378017334,0.005,0.3498565865962929,-26.309803584290442,-35.69100061299255,9.381197028702111,0.005,0.6098170968268378,-33.69575564325294,-39.658054022725906,5.962298379472969,0.005,0.48428381478870797,-28.45841703619163,-48.34695916295264,19.888542126761013,178.20581896551724
35.0,0.025,0.7467796004638477,-12.388918824390128,-28.751622868187138,16.36270404379701,0.0075,0.6525962953532684,-25.924926445849515,-25.924926445849515,0.0,0.0225,0.9734563253726397,-13.312814419915586,-25.063216722010072,11.750402302094486,0.01,0.5921839675945801,-20.27967141301927,-38.056051038996664,17.776379625977395,178.20581896551724
36.0,0.0675,0.979326452841266,-2.0533435829740085,-9.514871295840946,7.461527712866937,0.0075,0.5528425474871147,-25.3846666015694,-31.781901364631175,6.397234763061775,0.0625,0.9895687232874426,-3.802559462829353,-36.89308520072211,33.09052573789276,0.025,0.9361606971274952,-12.777551531558258,-35.422837835767474,22.645286304209215,178.20581896551724
37.0,0.05,0.9668515844677116,-5.663003606423212,-30.9080310422314,25.24502743580819,0.005,0.03716952461579508,-27.41282384036554,-43.62759127516314,16.2147674347976,0.045,0.9848108745463552,-7.379484620490906,-37.27181399174063,29.892329371249723,0.025,0.9512429622976779,-13.4691711669095,-43.662346729442156,30.193175562532655,178.20581896551724
38.0,0.0075,0.11721420691372825,-21.96365612284398,-32.246966361512904,10.283310238668925,0.005,-0.2631748239609606,-36.68789799660526,-41.33978679810775,4.651888801502494,0.005,0.7386933813961009,-27.00388913363341,-52.70180706268529,25.69791792905188,0.005,0.835200511028931,-30.870526187972324,-61.655628212269995,30.78510202429767,178.20581896551724
